Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-03-02 03:00:00,0.36,0.46,0.59,4.14,137.21,7.121733634
2019-03-02 03:30:00,0.35,0.45,0.575,4.105,88.87,6.891142249
2019-03-02 04:00:00,0.34,0.44,0.56,4.07,40.53,6.780388181
2019-03-02 04:30:00,0.35,0.445,0.57,4.21,66.245,6.73231426
2019-03-02 05:00:00,0.36,0.45,0.58,4.35,91.96,6.784209277
2019-03-02 05:30:00,0.36,0.45,0.58,4.405,132.565,6.63253336
2019-03-02 06:00:00,0.36,0.45,0.58,4.46,173.17,6.607222715
2019-03-02 06:30:00,0.35,0.44,0.56,7.175,166.06,6.443374641
2019-03-02 07:00:00,0.34,0.43,0.54,9.89,158.95,6.222320761
2019-03-02 07:30:00,0.35,0.445,0.56,9.23,163.045,6.523376465
2019-03-02 08:00:00,0.36,0.46,0.58,8.57,167.14,6.619288267
2019-03-02 08:30:00,0.365,0.47,0.595,6.29,156.21,6.864742465
2019-03-02 09:00:00,0.37,0.48,0.61,4.01,145.28,7.098427911
2019-03-02 09:30:00,0.37,0.48,0.61,4.34,138.555,7.083976246
2019-03-02 10:00:00,0.37,0.48,0.61,4.67,131.83,7.261516974
2019-03-02 10:30:00,0.365,0.47,0.6,4.585,106.535,7.081864994
2019-03-02 11:00:00,0.36,0.46,0.59,4.5,81.24,7.022388341
2019-03-02 11:30:00,0.385,0.49,0.625,4.255,88.875,7.464113759
2019-03-02 12:00:00,0.41,0.52,0.66,4.01,96.51,7.839327799
2019-03-02 12:30:00,0.38,0.485,0.62,4.075,134.435,7.324755404
2019-03-02 13:00:00,0.35,0.45,0.58,4.14,172.36,6.941937017
2019-03-02 13:30:00,0.355,0.45,0.58,4.045,182.72,7.116127509
2019-03-02 14:00:00,0.36,0.45,0.58,3.95,193.08,7.306546867
2019-03-02 14:30:00,0.365,0.455,0.59,4.185,128.685,7.719038284
2019-03-02 15:00:00,0.37,0.46,0.6,4.42,64.29,8.194005558
2019-03-02 15:30:00,0.355,0.45,0.58,4.08,194.335,7.747215151
2019-03-02 16:00:00,0.34,0.44,0.56,3.74,324.38,7.47017671
2019-03-02 16:30:00,0.345,0.44,0.565,3.86,269.03,7.418218036
2019-03-02 17:00:00,0.35,0.44,0.57,3.98,213.68,7.557592821
2019-03-02 17:30:00,0.335,0.425,0.545,3.98,161.49,7.426634031
2019-03-02 18:00:00,0.32,0.41,0.52,3.98,109.3,6.999061294
2019-03-02 18:30:00,0.33,0.42,0.535,6.005,133.175,7.077673383
2019-03-02 19:00:00,0.34,0.43,0.55,8.03,157.05,7.559019478
2019-03-02 19:30:00,0.325,0.41,0.525,6.02,146.4,7.560837383
2019-03-02 20:00:00,0.31,0.39,0.5,4.01,135.75,7.500810053
2019-03-02 20:30:00,0.265,0.335,0.43,4.795,111.085,6.512987853
2019-03-02 21:00:00,0.22,0.28,0.36,5.58,86.42,5.57449191
2019-03-02 21:30:00,0.225,0.285,0.365,4.895,87.635,5.845236538
2019-03-02 22:00:00,0.23,0.29,0.37,4.21,88.85,5.98925414
2019-03-02 22:30:00,0.225,0.285,0.37,4.21,106.83,6.053069362
2019-03-02 23:00:00,0.22,0.28,0.37,4.21,124.81,6.250448475
2019-03-02 23:30:00,0.22,0.28,0.365,4.335,139.375,6.273160746
2019-03-03 00:00:00,0.22,0.28,0.36,4.46,153.94,6.329949263
2019-03-03 00:30:00,0.22,0.28,0.36,4.1,83.41,6.3601843
2019-03-03 01:00:00,0.22,0.28,0.36,3.74,12.88,6.534337527
2019-03-03 01:30:00,0.24,0.305,0.395,3.89,68.95,7.159644381
2019-03-03 02:00:00,0.26,0.33,0.43,4.04,125.02,7.874066122
2019-03-03 02:30:00,0.255,0.32,0.415,4.055,226.335,7.639199862
2019-03-03 03:00:00,0.25,0.31,0.4,4.07,327.65,7.557558838
2019-03-03 03:30:00,0.235,0.295,0.38,3.95,242.785,7.280293493
2019-03-03 04:00:00,0.22,0.28,0.36,3.83,157.92,6.885235951
2019-03-03 04:30:00,0.215,0.275,0.355,4.11,98.47,6.93498728
2019-03-03 05:00:00,0.21,0.27,0.35,4.39,39.02,6.786543309
2019-03-03 05:30:00,0.2,0.255,0.33,4.465,71.6,6.41487966
2019-03-03 06:00:00,0.19,0.24,0.31,4.54,104.18,6.209656467
2019-03-03 06:30:00,0.18,0.23,0.295,4.48,217.375,5.966884385
2019-03-03 07:00:00,0.17,0.22,0.28,4.42,330.57,5.687984287
2019-03-03 07:30:00,0.16,0.205,0.265,4.015,197.865,5.370662021
2019-03-03 08:00:00,0.15,0.19,0.25,3.61,65.16,5.127046014
2019-03-03 08:30:00,0.145,0.185,0.24,4.295,85.865,4.88346593
2019-03-03 09:00:00,0.14,0.18,0.23,4.98,106.57,4.759989379
2019-03-03 09:30:00,0.14,0.18,0.23,4.36,131.33,4.799761148
2019-03-03 10:00:00,0.14,0.18,0.23,3.74,156.09,4.850575986
2019-03-03 10:30:00,0.135,0.17,0.22,3.94,171.53,4.67129433
2019-03-03 11:00:00,0.13,0.16,0.21,4.14,186.97,4.509209199
2019-03-03 11:30:00,0.135,0.17,0.22,4.175,189.735,4.686805639
2019-03-03 12:00:00,0.14,0.18,0.23,4.21,192.5,4.896190679
2019-03-03 12:30:00,0.14,0.18,0.23,5.02,185.025,4.86445196
2019-03-03 13:00:00,0.14,0.18,0.23,5.83,177.55,4.853766546
2019-03-03 13:30:00,0.155,0.195,0.25,4.83,88.875,5.309991671
2019-03-03 14:00:00,0.17,0.21,0.27,3.83,0.2,5.745847786
2019-03-03 14:30:00,0.21,0.265,0.345,4.11,21.58,7.260110186
2019-03-03 15:00:00,0.25,0.32,0.42,4.39,42.96,8.733881314
2019-03-03 15:30:00,0.265,0.34,0.44,4.17,81.81,9.043110412
2019-03-03 16:00:00,0.28,0.36,0.46,3.95,120.66,9.382889716
2019-03-03 16:30:00,0.265,0.34,0.44,4.13,93.49,8.868776486
2019-03-03 17:00:00,0.25,0.32,0.42,4.31,66.32,8.497095272
2019-03-03 17:30:00,0.24,0.31,0.4,4.405,111.26,8.029895106
2019-03-03 18:00:00,0.23,0.3,0.38,4.5,156.2,7.675014872
2019-03-03 18:30:00,0.235,0.3,0.385,4.15,134.665,7.638381601
2019-03-03 19:00:00,0.24,0.3,0.39,3.8,113.13,7.645121305
2019-03-03 19:30:00,0.23,0.29,0.37,4.13,124.905,7.321763446
2019-03-03 20:00:00,0.22,0.28,0.35,4.46,136.68,7.038082428
2019-03-03 20:30:00,0.225,0.285,0.365,4.25,87.475,7.302248567
2019-03-03 21:00:00,0.23,0.29,0.38,4.04,38.27,7.702365308
2019-03-03 21:30:00,0.22,0.28,0.365,4.16,193.97,7.218260593
2019-03-03 22:00:00,0.21,0.27,0.35,4.28,349.67,6.887401331
2019-03-03 22:30:00,0.215,0.275,0.355,4.63,237.43,7.092619633
2019-03-03 23:00:00,0.22,0.28,0.36,4.98,125.19,7.031638639
2019-03-03 23:30:00,0.215,0.275,0.355,4.98,89.83,7.141967933
2019-03-04 00:00:00,0.21,0.27,0.35,4.98,54.47,7.019850401
2019-03-04 00:30:00,0.225,0.285,0.37,4.665,29.375,7.485490653
2019-03-04 01:00:00,0.24,0.3,0.39,4.35,4.28,7.926454623
2019-03-04 01:30:00,0.25,0.315,0.41,4.35,64.425,8.366669789
2019-03-04 02:00:00,0.26,0.33,0.43,4.35,124.57,8.782655565
2019-03-04 02:30:00,0.275,0.345,0.45,3.995,143.88,9.145735935
2019-03-04 03:00:00,0.29,0.36,0.47,3.64,163.19,9.448406808
2019-03-04 03:30:00,0.25,0.315,0.41,4.155,154.8,8.411092539
2019-03-04 04:00:00,0.21,0.27,0.35,4.67,146.41,7.167021181
2019-03-04 04:30:00,0.22,0.28,0.365,4.69,103.74,7.582076773
2019-03-04 05:00:00,0.23,0.29,0.38,4.71,61.07,7.850314268
2019-03-04 05:30:00,0.21,0.27,0.35,4.755,41.625,7.174842113
2019-03-04 06:00:00,0.19,0.25,0.32,4.8,22.18,6.452337362
2019-03-04 06:30:00,0.2,0.26,0.335,4.33,42.06,6.811489211
2019-03-04 07:00:00,0.21,0.27,0.35,3.86,61.94,7.197501462
2019-03-04 07:30:00,0.175,0.225,0.29,3.845,41.46,5.933098566
2019-03-04 08:00:00,0.14,0.18,0.23,3.83,20.98,4.844733291
2019-03-04 08:30:00,0.14,0.175,0.225,4.25,35.15,4.736345115
2019-03-04 09:00:00,0.14,0.17,0.22,4.67,49.32,4.720639909
2019-03-04 09:30:00,0.145,0.18,0.23,4.735,116.61,4.999698584
2019-03-04 10:00:00,0.15,0.19,0.24,4.8,183.9,5.228081788
2019-03-04 10:30:00,0.135,0.17,0.215,4.3,229.365,4.696861084
2019-03-04 11:00:00,0.12,0.15,0.19,3.8,274.83,4.164102915
2019-03-04 11:30:00,0.125,0.16,0.205,3.86,238.01,4.570464213
2019-03-04 12:00:00,0.13,0.17,0.22,3.92,201.19,4.895678355
2019-03-04 12:30:00,0.145,0.185,0.24,3.965,182.975,5.342538472
2019-03-04 13:00:00,0.16,0.2,0.26,4.01,164.76,5.808137071
2019-03-04 13:30:00,0.165,0.205,0.265,3.995,148.055,5.956915432
2019-03-04 14:00:00,0.17,0.21,0.27,3.98,131.35,6.115502464
2019-03-04 14:30:00,0.205,0.255,0.33,4.095,159.065,7.490526268
2019-03-04 15:00:00,0.24,0.3,0.39,4.21,186.78,8.682752811
2019-03-04 15:30:00,0.265,0.335,0.435,3.965,196.195,9.59236606
2019-03-04 16:00:00,0.29,0.37,0.48,3.72,205.61,10.71728379
2019-03-04 16:30:00,0.29,0.37,0.48,4.035,280.415,10.85471984
2019-03-04 17:00:00,0.29,0.37,0.48,4.35,355.22,10.87055909
2019-03-04 17:30:00,0.265,0.34,0.435,4.035,203.105,9.986992321
2019-03-04 18:00:00,0.24,0.31,0.39,3.72,50.99,8.798360506
2019-03-04 18:30:00,0.25,0.32,0.41,4.305,112.225,9.274563057
2019-03-04 19:00:00,0.26,0.33,0.43,4.89,173.46,9.531745024
2019-03-04 19:30:00,0.25,0.315,0.41,4.82,150.83,9.189858256
2019-03-04 20:00:00,0.24,0.3,0.39,4.75,128.2,8.595426718
2019-03-04 20:30:00,0.23,0.29,0.375,4.41,116.855,8.361921411
2019-03-04 21:00:00,0.22,0.28,0.36,4.07,105.51,7.99708461
2019-03-04 21:30:00,0.225,0.285,0.365,4.735,130.175,7.974302372
2019-03-04 22:00:00,0.23,0.29,0.37,5.4,154.84,8.091334291
2019-03-04 22:30:00,0.23,0.29,0.375,4.97,148.93,8.260174282
2019-03-04 23:00:00,0.23,0.29,0.38,4.54,143.02,8.20597713
2019-03-04 23:30:00,0.245,0.31,0.405,4.115,97.925,8.661266114
2019-03-05 00:00:00,0.26,0.33,0.43,3.69,52.83,9.095784941
2019-03-05 00:30:00,0.27,0.34,0.44,4.095,44.53,9.246474202
2019-03-05 01:00:00,0.28,0.35,0.45,4.5,36.23,9.297843256
2019-03-05 01:30:00,0.27,0.34,0.44,4.5,54.13,9.078558324
2019-03-05 02:00:00,0.26,0.33,0.43,4.5,72.03,8.815592986
2019-03-05 02:30:00,0.26,0.33,0.425,4.625,77.79,8.490055613
2019-03-05 03:00:00,0.26,0.33,0.42,4.75,83.55,8.412226207
2019-03-05 03:30:00,0.255,0.325,0.415,4.665,72.88,8.220366134
2019-03-05 04:00:00,0.25,0.32,0.41,4.58,62.21,8.16402165
2019-03-05 04:30:00,0.24,0.305,0.395,4.71,107.81,7.646883921
2019-03-05 05:00:00,0.23,0.29,0.38,4.84,153.41,7.103380855
2019-03-05 05:30:00,0.21,0.27,0.35,4.84,124.585,6.45964736
2019-03-05 06:00:00,0.19,0.25,0.32,4.84,95.76,5.879071423
2019-03-05 06:30:00,0.195,0.25,0.32,4.44,116.87,5.848718059
2019-03-05 07:00:00,0.2,0.25,0.32,4.04,137.98,5.647383609
2019-03-05 07:30:00,0.175,0.22,0.285,4.51,151.415,5.046925382
2019-03-05 08:00:00,0.15,0.19,0.25,4.98,164.85,4.291343242
2019-03-05 08:30:00,0.14,0.175,0.23,4.31,124.53,3.902282529
2019-03-05 09:00:00,0.13,0.16,0.21,3.64,84.21,3.58167614
2019-03-05 09:30:00,0.145,0.18,0.235,4.41,128.92,3.947639362
2019-03-05 10:00:00,0.16,0.2,0.26,5.18,173.63,4.283912659
2019-03-05 10:30:00,0.155,0.195,0.25,4.9,184.4,4.038448132
2019-03-05 11:00:00,0.15,0.19,0.24,4.62,195.17,3.8807395
2019-03-05 11:30:00,0.155,0.195,0.245,4.775,183.74,4.003397156
2019-03-05 12:00:00,0.16,0.2,0.25,4.93,172.31,4.071734432
2019-03-05 12:30:00,0.175,0.22,0.275,5.595,166.585,4.361656889
2019-03-05 13:00:00,0.19,0.24,0.3,6.26,160.86,4.684912029
2019-03-05 13:30:00,0.215,0.275,0.35,5.34,144.545,5.368088975
2019-03-05 14:00:00,0.24,0.31,0.4,4.42,128.23,6.232018965
2019-03-05 14:30:00,0.245,0.315,0.405,4.7,151.805,6.200513397
2019-03-05 15:00:00,0.25,0.32,0.41,4.98,175.38,6.257794535
2019-03-05 15:30:00,0.3,0.38,0.49,5.11,168.07,7.488273797
2019-03-05 16:00:00,0.35,0.44,0.57,5.24,160.76,8.512651168
2019-03-05 16:30:00,0.35,0.44,0.57,4.795,153.02,8.518834814
2019-03-05 17:00:00,0.35,0.44,0.57,4.35,145.28,8.512101963
2019-03-05 17:30:00,0.37,0.47,0.605,4.225,154.75,9.228729946
2019-03-05 18:00:00,0.39,0.5,0.64,4.1,164.22,9.475462384
2019-03-05 18:30:00,0.38,0.485,0.62,4.64,141.33,9.317444367
2019-03-05 19:00:00,0.37,0.47,0.6,5.18,118.44,9.009096226
2019-03-05 19:30:00,0.355,0.455,0.58,5.035,118.83,8.410028238
2019-03-05 20:00:00,0.34,0.44,0.56,4.89,119.22,7.86736952
2019-03-05 20:30:00,0.35,0.45,0.575,4.695,98.785,8.112381239
2019-03-05 21:00:00,0.36,0.46,0.59,4.5,78.35,8.322361011
2019-03-05 21:30:00,0.345,0.44,0.56,4.27,66.5,8.055178325
2019-03-05 22:00:00,0.33,0.42,0.53,4.04,54.65,7.483771559
2019-03-05 22:30:00,0.325,0.415,0.525,5.315,90.17,7.396365464
2019-03-05 23:00:00,0.32,0.41,0.52,6.59,125.69,7.472534897
2019-03-05 23:30:00,0.325,0.415,0.525,5.995,144.8,7.56856872
2019-03-06 00:00:00,0.33,0.42,0.53,5.4,163.91,7.751496401
2019-03-06 00:30:00,0.34,0.43,0.55,4.82,153.71,8.011651883
2019-03-06 01:00:00,0.35,0.44,0.57,4.24,143.51,8.299470573
2019-03-06 01:30:00,0.34,0.43,0.555,4.295,143.18,8.005612275
2019-03-06 02:00:00,0.33,0.42,0.54,4.35,142.85,7.925619086
2019-03-06 02:30:00,0.32,0.41,0.525,4.995,133.225,7.760767768
2019-03-06 03:00:00,0.31,0.4,0.51,5.64,123.6,7.652049163
2019-03-06 03:30:00,0.305,0.39,0.5,6.34,147.005,7.513855563
2019-03-06 04:00:00,0.3,0.38,0.49,7.04,170.41,7.280109758
2019-03-06 04:30:00,0.3,0.385,0.49,5.715,109.69,7.287075288
2019-03-06 05:00:00,0.3,0.39,0.49,4.39,48.97,7.37154676
2019-03-06 05:30:00,0.29,0.375,0.47,4.28,103.93,7.01731497
2019-03-06 06:00:00,0.28,0.36,0.45,4.17,158.89,6.799075326
2019-03-06 06:30:00,0.285,0.365,0.46,4.785,252.72,6.915544221
2019-03-06 07:00:00,0.29,0.37,0.47,5.4,346.55,6.938322098
2019-03-06 07:30:00,0.28,0.36,0.455,5.46,254.58,6.618231537
2019-03-06 08:00:00,0.27,0.35,0.44,5.52,162.61,6.337432094
2019-03-06 08:30:00,0.265,0.34,0.43,7.115,163.75,6.219572622
2019-03-06 09:00:00,0.26,0.33,0.42,8.71,164.89,5.909471635
2019-03-06 09:30:00,0.26,0.33,0.42,8.435,170.87,5.864066412
2019-03-06 10:00:00,0.26,0.33,0.42,8.16,176.85,6.042085218
2019-03-06 10:30:00,0.28,0.355,0.45,7.375,172.745,6.417141397
2019-03-06 11:00:00,0.3,0.38,0.48,6.59,168.64,6.870713211
2019-03-06 11:30:00,0.32,0.41,0.515,7.31,175.085,7.324263247
2019-03-06 12:00:00,0.34,0.44,0.55,8.03,181.53,7.783240993
2019-03-06 12:30:00,0.34,0.44,0.55,8.87,179.225,7.515391397
2019-03-06 13:00:00,0.34,0.44,0.55,9.71,176.92,7.542370016
2019-03-06 13:30:00,0.34,0.435,0.55,9.445,177.89,7.532092852
2019-03-06 14:00:00,0.34,0.43,0.55,9.18,178.86,7.410055744
2019-03-06 14:30:00,0.325,0.415,0.53,7.505,153.995,6.945794274
2019-03-06 15:00:00,0.31,0.4,0.51,5.83,129.13,6.567796824
2019-03-06 15:30:00,0.33,0.425,0.545,7.86,145.625,7.142937206
2019-03-06 16:00:00,0.35,0.45,0.58,9.89,162.12,7.463649983
2019-03-06 16:30:00,0.35,0.445,0.575,7.05,157.52,7.358566832
2019-03-06 17:00:00,0.35,0.44,0.57,4.21,152.92,7.146091201
2019-03-06 17:30:00,0.35,0.445,0.57,5.885,152.56,6.775061692
2019-03-06 18:00:00,0.35,0.45,0.57,7.56,152.2,6.651119524
2019-03-06 18:30:00,0.355,0.455,0.58,6.295,150.735,6.97073671
2019-03-06 19:00:00,0.36,0.46,0.59,5.03,149.27,7.091501373
2019-03-06 19:30:00,0.36,0.455,0.585,4.475,135.025,6.922258907
2019-03-06 20:00:00,0.36,0.45,0.58,3.92,120.78,6.654200156
2019-03-06 20:30:00,0.335,0.42,0.54,4.1,97.42,6.038449146
2019-03-06 21:00:00,0.31,0.39,0.5,4.28,74.06,5.466411853
2019-03-06 21:30:00,0.315,0.395,0.51,5.52,104.83,5.460936865
2019-03-06 22:00:00,0.32,0.4,0.52,6.76,135.6,5.441881693
2019-03-06 22:30:00,0.325,0.41,0.53,5.78,104.58,5.570519275
2019-03-06 23:00:00,0.33,0.42,0.54,4.8,73.56,5.624208648
2019-03-06 23:30:00,0.34,0.435,0.56,4.67,88.185,5.750201832
2019-03-07 00:00:00,0.35,0.45,0.58,4.54,102.81,6.171564256
2019-03-07 00:30:00,0.35,0.445,0.575,4.355,87.875,6.061756853
2019-03-07 01:00:00,0.35,0.44,0.57,4.17,72.94,5.869244191
2019-03-07 01:30:00,0.345,0.435,0.56,4.19,56.755,5.872562287
2019-03-07 02:00:00,0.34,0.43,0.55,4.21,40.57,5.736651663
2019-03-07 02:30:00,0.33,0.415,0.535,3.965,114.57,5.640851344
2019-03-07 03:00:00,0.32,0.4,0.52,3.72,188.57,5.497044928
2019-03-07 03:30:00,0.315,0.4,0.515,4.99,165.075,5.478353237
2019-03-07 04:00:00,0.31,0.4,0.51,6.26,141.58,5.44002603
2019-03-07 04:30:00,0.295,0.375,0.48,5.25,150.635,5.075081446
2019-03-07 05:00:00,0.28,0.35,0.45,4.24,159.69,4.91676294
2019-03-07 05:30:00,0.275,0.345,0.44,5.07,160.155,4.664726077
2019-03-07 06:00:00,0.27,0.34,0.43,5.9,160.62,4.530890003
2019-03-07 06:30:00,0.28,0.355,0.45,5.105,134.75,4.734790952
2019-03-07 07:00:00,0.29,0.37,0.47,4.31,108.88,4.992204802
2019-03-07 07:30:00,0.285,0.36,0.46,4.35,117.865,4.785059088
2019-03-07 08:00:00,0.28,0.35,0.45,4.39,126.85,4.730746454
2019-03-07 08:30:00,0.28,0.35,0.45,6.275,149.345,4.95840927
2019-03-07 09:00:00,0.28,0.35,0.45,8.16,171.84,4.985976308
2019-03-07 09:30:00,0.28,0.35,0.45,6.67,174.195,5.198469365
2019-03-07 10:00:00,0.28,0.35,0.45,5.18,176.55,5.356279248
2019-03-07 10:30:00,0.26,0.325,0.42,6.425,167.895,5.250870872
2019-03-07 11:00:00,0.24,0.3,0.39,7.67,159.24,4.802217595
2019-03-07 11:30:00,0.245,0.31,0.395,7.005,163.47,4.862343853
2019-03-07 12:00:00,0.25,0.32,0.4,6.34,167.7,4.980873676
2019-03-07 12:30:00,0.26,0.335,0.42,6.895,166.475,5.331585714
2019-03-07 13:00:00,0.27,0.35,0.44,7.45,165.25,5.667076877
2019-03-07 13:30:00,0.27,0.345,0.435,7.45,153.045,5.681870869
2019-03-07 14:00:00,0.27,0.34,0.43,7.45,140.84,5.692646723
2019-03-07 14:30:00,0.285,0.36,0.46,5.595,99.91,6.151799489
2019-03-07 15:00:00,0.3,0.38,0.49,3.74,58.98,6.621915045
2019-03-07 15:30:00,0.3,0.38,0.49,4.27,72.905,6.628015974
2019-03-07 16:00:00,0.3,0.38,0.49,4.8,86.83,6.699602409
2019-03-07 16:30:00,0.3,0.385,0.495,4.82,125.665,6.883600193
2019-03-07 17:00:00,0.3,0.39,0.5,4.84,164.5,7.007521809
2019-03-07 17:30:00,0.3,0.385,0.49,5.59,140.42,6.889427494
2019-03-07 18:00:00,0.3,0.38,0.48,6.34,116.34,6.785648363
2019-03-07 18:30:00,0.3,0.38,0.485,5.845,140.635,7.040992966
2019-03-07 19:00:00,0.3,0.38,0.49,5.35,164.93,7.207656149
2019-03-07 19:30:00,0.28,0.355,0.455,4.665,97.84,6.79085851
2019-03-07 20:00:00,0.26,0.33,0.42,3.98,30.75,6.315124949
2019-03-07 20:30:00,0.28,0.355,0.455,4.025,46.765,6.75261134
2019-03-07 21:00:00,0.3,0.38,0.49,4.07,62.78,7.450084687
2019-03-07 21:30:00,0.28,0.36,0.46,4.68,116.39,6.981986831
2019-03-07 22:00:00,0.26,0.34,0.43,5.29,170.0,6.551114248
2019-03-07 22:30:00,0.27,0.35,0.445,4.505,254.815,6.908421194
2019-03-07 23:00:00,0.28,0.36,0.46,3.72,339.63,7.155852408
2019-03-07 23:30:00,0.28,0.36,0.465,3.655,205.345,7.315661595
2019-03-08 00:00:00,0.28,0.36,0.47,3.59,71.06,7.485058169
2019-03-08 00:30:00,0.275,0.355,0.46,3.6,75.78,7.295759176
2019-03-08 01:00:00,0.27,0.35,0.45,3.61,80.5,7.217368515
2019-03-08 01:30:00,0.275,0.35,0.45,3.665,99.92,7.260683973
2019-03-08 02:00:00,0.28,0.35,0.45,3.72,119.34,7.383981885
2019-03-08 02:30:00,0.29,0.365,0.465,4.535,104.84,7.655453484
2019-03-08 03:00:00,0.3,0.38,0.48,5.35,90.34,7.760117137
2019-03-08 03:30:00,0.265,0.335,0.425,4.495,51.98,6.632932935
2019-03-08 04:00:00,0.23,0.29,0.37,3.64,13.62,5.682862074
2019-03-08 04:30:00,0.235,0.3,0.38,3.625,61.38,5.911170664
2019-03-08 05:00:00,0.24,0.31,0.39,3.61,109.14,6.028068326
2019-03-08 05:30:00,0.23,0.295,0.375,4.075,124.32,5.743459767
2019-03-08 06:00:00,0.22,0.28,0.36,4.54,139.5,5.435869152
2019-03-08 06:30:00,0.215,0.27,0.35,4.645,156.795,5.356385134
2019-03-08 07:00:00,0.21,0.26,0.34,4.75,174.09,5.083049598
2019-03-08 07:30:00,0.195,0.245,0.32,4.795,159.555,4.783290356
2019-03-08 08:00:00,0.18,0.23,0.3,4.84,145.02,4.558495823
2019-03-08 08:30:00,0.185,0.235,0.305,4.455,107.64,4.62282496
2019-03-08 09:00:00,0.19,0.24,0.31,4.07,70.26,4.740952731
