Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-04-01 00:00:00,0.23,0.29,0.38,3.69,95.6,4.351322444
2019-04-01 00:30:00,0.24,0.305,0.395,3.73,84.32,4.423362405
2019-04-01 01:00:00,0.25,0.32,0.41,3.77,73.04,4.63627324
2019-04-01 01:30:00,0.255,0.325,0.42,3.875,111.21,4.753489663
2019-04-01 02:00:00,0.26,0.33,0.43,3.98,149.38,4.790533661
2019-04-01 02:30:00,0.26,0.33,0.43,4.025,115.995,4.796255552
2019-04-01 03:00:00,0.26,0.33,0.43,4.07,82.61,4.972448959
2019-04-01 03:30:00,0.245,0.315,0.41,3.83,67.915,4.769900894
2019-04-01 04:00:00,0.23,0.3,0.39,3.59,53.22,4.571742179
2019-04-01 04:30:00,0.23,0.3,0.385,4.13,77.31,4.46644673
2019-04-01 05:00:00,0.23,0.3,0.38,4.67,101.4,4.436572194
2019-04-01 05:30:00,0.22,0.285,0.36,4.625,135.555,4.253729753
2019-04-01 06:00:00,0.21,0.27,0.34,4.58,169.71,4.087803716
2019-04-01 06:30:00,0.2,0.255,0.325,4.6,95.45,3.926285625
2019-04-01 07:00:00,0.19,0.24,0.31,4.62,21.19,3.714256035
2019-04-01 07:30:00,0.175,0.225,0.29,4.62,97.72,3.489165168
2019-04-01 08:00:00,0.16,0.21,0.27,4.62,174.25,3.260888948
2019-04-01 08:30:00,0.165,0.21,0.27,4.8,156.925,3.248240102
2019-04-01 09:00:00,0.17,0.21,0.27,4.98,139.6,3.235139485
2019-04-01 09:30:00,0.165,0.205,0.265,4.74,147.0,3.169884616
2019-04-01 10:00:00,0.16,0.2,0.26,4.5,154.4,3.118377512
2019-04-01 10:30:00,0.165,0.205,0.27,4.48,181.76,3.2476322
2019-04-01 11:00:00,0.17,0.21,0.28,4.46,209.12,3.320711512
2019-04-01 11:30:00,0.16,0.2,0.265,4.22,186.29,3.084467119
2019-04-01 12:00:00,0.15,0.19,0.25,3.98,163.46,2.848854494
2019-04-01 12:30:00,0.15,0.19,0.25,4.455,159.105,2.773706019
2019-04-01 13:00:00,0.15,0.19,0.25,4.93,154.75,2.741412284
2019-04-01 13:30:00,0.155,0.195,0.255,4.82,208.535,2.806063175
2019-04-01 14:00:00,0.16,0.2,0.26,4.71,262.32,2.968756394
2019-04-01 14:30:00,0.175,0.22,0.285,4.69,151.025,3.284766061
2019-04-01 15:00:00,0.19,0.24,0.31,4.67,39.73,3.578795946
2019-04-01 15:30:00,0.21,0.27,0.345,4.49,46.285,4.014569373
2019-04-01 16:00:00,0.23,0.3,0.38,4.31,52.84,4.238799433
2019-04-01 16:30:00,0.24,0.305,0.395,4.26,105.255,4.322125756
2019-04-01 17:00:00,0.25,0.31,0.41,4.21,157.67,4.50774272
2019-04-01 17:30:00,0.26,0.33,0.425,4.57,129.95,4.63437221
2019-04-01 18:00:00,0.27,0.35,0.44,4.93,102.23,4.778982298
2019-04-01 18:30:00,0.255,0.325,0.415,5.055,139.94,4.64215757
2019-04-01 19:00:00,0.24,0.3,0.39,5.18,177.65,4.25300956
2019-04-01 19:30:00,0.24,0.3,0.39,5.055,185.505,4.359550751
2019-04-01 20:00:00,0.24,0.3,0.39,4.93,193.36,4.322974775
2019-04-01 20:30:00,0.255,0.325,0.42,5.005,213.61,4.781796724
2019-04-01 21:00:00,0.27,0.35,0.45,5.08,233.86,5.082864331
2019-04-01 21:30:00,0.275,0.35,0.45,4.515,149.02,5.162237851
2019-04-01 22:00:00,0.28,0.35,0.45,3.95,64.18,5.402604211
2019-04-01 22:30:00,0.26,0.33,0.425,4.205,101.29,5.015244799
2019-04-01 23:00:00,0.24,0.31,0.4,4.46,138.4,4.588375854
2019-04-01 23:30:00,0.255,0.325,0.42,4.72,132.565,4.920795125
2019-04-02 00:00:00,0.27,0.34,0.44,4.98,126.73,5.096174515
2019-04-02 00:30:00,0.27,0.345,0.445,4.42,99.66,5.393612337
2019-04-02 01:00:00,0.27,0.35,0.45,3.86,72.59,5.715909199
2019-04-02 01:30:00,0.27,0.345,0.45,4.105,66.995,5.903507577
2019-04-02 02:00:00,0.27,0.34,0.45,4.35,61.4,6.056979173
2019-04-02 02:30:00,0.255,0.325,0.42,4.21,99.19,5.607403965
2019-04-02 03:00:00,0.24,0.31,0.39,4.07,136.98,5.361135498
2019-04-02 03:30:00,0.245,0.31,0.395,4.325,139.43,5.554077016
2019-04-02 04:00:00,0.25,0.31,0.4,4.58,141.88,5.596600403
2019-04-02 04:30:00,0.235,0.295,0.38,4.36,135.465,5.45225908
2019-04-02 05:00:00,0.22,0.28,0.36,4.14,129.05,5.28216964
2019-04-02 05:30:00,0.225,0.285,0.37,4.56,143.67,5.443955677
2019-04-02 06:00:00,0.23,0.29,0.38,4.98,158.29,5.606143181
2019-04-02 06:30:00,0.225,0.285,0.37,5.165,162.785,5.571425019
2019-04-02 07:00:00,0.22,0.28,0.36,5.35,167.28,5.477803371
2019-04-02 07:30:00,0.205,0.26,0.335,4.48,174.39,5.212523985
2019-04-02 08:00:00,0.19,0.24,0.31,3.61,181.5,4.945861127
2019-04-02 08:30:00,0.205,0.26,0.335,4.625,179.0,5.471695333
2019-04-02 09:00:00,0.22,0.28,0.36,5.64,176.5,5.902787331
2019-04-02 09:30:00,0.24,0.305,0.39,6.34,169.63,6.643263535
2019-04-02 10:00:00,0.26,0.33,0.42,7.04,162.76,7.205304244
2019-04-02 10:30:00,0.26,0.33,0.42,6.22,160.8,7.202857814
2019-04-02 11:00:00,0.26,0.33,0.42,5.4,158.84,7.252997789
2019-04-02 11:30:00,0.25,0.32,0.41,6.125,174.725,7.063287564
2019-04-02 12:00:00,0.24,0.31,0.4,6.85,190.61,7.034846865
2019-04-02 12:30:00,0.24,0.31,0.395,6.945,179.75,7.079910294
2019-04-02 13:00:00,0.24,0.31,0.39,7.04,168.89,7.024135142
2019-04-02 13:30:00,0.265,0.335,0.43,5.895,162.77,7.974176651
2019-04-02 14:00:00,0.29,0.36,0.47,4.75,156.65,8.828321826
2019-04-02 14:30:00,0.295,0.375,0.48,5.395,153.29,9.106151495
2019-04-02 15:00:00,0.3,0.39,0.49,6.04,149.93,9.327010729
2019-04-02 15:30:00,0.3,0.39,0.495,6.69,153.375,9.607759365
2019-04-02 16:00:00,0.3,0.39,0.5,7.34,156.82,9.829920582
