Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-01-04 11:00:00,0.36,0.46,0.59,3.66,77.48,8.904034356
2019-01-04 11:30:00,0.355,0.45,0.575,3.95,69.76,8.425726779
2019-01-04 12:00:00,0.35,0.44,0.56,4.24,62.04,7.878294023
2019-01-04 12:30:00,0.34,0.43,0.545,4.52,91.79,7.665877716
2019-01-04 13:00:00,0.33,0.42,0.53,4.8,121.54,7.486045219
2019-01-04 13:30:00,0.325,0.415,0.525,4.42,106.53,7.610276944
2019-01-04 14:00:00,0.32,0.41,0.52,4.04,91.52,7.404376847
2019-01-04 14:30:00,0.325,0.415,0.525,4.64,66.975,7.590936664
2019-01-04 15:00:00,0.33,0.42,0.53,5.24,42.43,7.605778327
2019-01-04 15:30:00,0.355,0.455,0.575,4.67,72.265,8.100777475
2019-01-04 16:00:00,0.38,0.49,0.62,4.1,102.1,8.648375394
2019-01-04 16:30:00,0.35,0.45,0.57,6.64,128.3,8.019195345
2019-01-04 17:00:00,0.32,0.41,0.52,9.18,154.5,7.205364012
2019-01-04 17:30:00,0.32,0.41,0.52,9.265,161.1,7.187004362
2019-01-04 18:00:00,0.32,0.41,0.52,9.35,167.7,6.90277925
2019-01-04 18:30:00,0.33,0.42,0.535,8.295,158.065,6.971799259
2019-01-04 19:00:00,0.34,0.43,0.55,7.24,148.43,7.031309541
2019-01-04 19:30:00,0.32,0.41,0.52,5.795,81.83,6.530316307
2019-01-04 20:00:00,0.3,0.39,0.49,4.35,15.23,5.979291891
2019-01-04 20:30:00,0.31,0.4,0.505,7.03,96.815,6.13466733
2019-01-04 21:00:00,0.32,0.41,0.52,9.71,178.4,6.291878175
2019-01-04 21:30:00,0.305,0.39,0.495,7.03,125.45,6.046039539
2019-01-04 22:00:00,0.29,0.37,0.47,4.35,72.5,5.537912283
2019-01-04 22:30:00,0.285,0.36,0.46,4.405,64.69,5.370911533
2019-01-04 23:00:00,0.28,0.35,0.45,4.46,56.88,5.21935481
2019-01-04 23:30:00,0.255,0.325,0.415,5.525,106.57,4.774617271
2019-01-05 00:00:00,0.23,0.3,0.38,6.59,156.26,4.255096
2019-01-05 00:30:00,0.23,0.295,0.375,7.375,155.575,4.13970054
2019-01-05 01:00:00,0.23,0.29,0.37,8.16,154.89,4.045988207
2019-01-05 01:30:00,0.235,0.295,0.38,6.2,159.75,3.97125456
2019-01-05 02:00:00,0.24,0.3,0.39,4.24,164.61,4.174796346
2019-01-05 02:30:00,0.225,0.28,0.36,5.955,152.815,3.809886049
2019-01-05 03:00:00,0.21,0.26,0.33,7.67,141.02,3.470799014
2019-01-05 03:30:00,0.21,0.26,0.33,7.305,155.205,3.563547988
2019-01-05 04:00:00,0.21,0.26,0.33,6.94,169.39,3.647995344
2019-01-05 04:30:00,0.205,0.26,0.33,8.415,163.03,3.608368926
2019-01-05 05:00:00,0.2,0.26,0.33,9.89,156.67,3.576017869
2019-01-05 05:30:00,0.2,0.26,0.33,7.3,163.07,3.444645989
2019-01-05 06:00:00,0.2,0.26,0.33,4.71,169.47,3.466906694
2019-01-05 06:30:00,0.22,0.28,0.36,4.185,145.74,3.873383947
2019-01-05 07:00:00,0.24,0.3,0.39,3.66,122.01,4.147277152
2019-01-05 07:30:00,0.26,0.33,0.425,4.32,144.43,4.504053664
2019-01-05 08:00:00,0.28,0.36,0.46,4.98,166.85,4.736116814
2019-01-05 08:30:00,0.28,0.36,0.46,5.135,130.52,4.857994797
2019-01-05 09:00:00,0.28,0.36,0.46,5.29,94.19,4.850036414
2019-01-05 09:30:00,0.27,0.35,0.445,5.135,92.35,4.614807027
2019-01-05 10:00:00,0.26,0.34,0.43,4.98,90.51,4.422111516
2019-01-05 10:30:00,0.26,0.34,0.43,5.005,118.355,4.815672803
2019-01-05 11:00:00,0.26,0.34,0.43,5.03,146.2,4.784027066
2019-01-05 11:30:00,0.255,0.33,0.42,5.645,125.175,4.756128985
2019-01-05 12:00:00,0.25,0.32,0.41,6.26,104.15,4.71397819
2019-01-05 12:30:00,0.255,0.325,0.415,5.53,84.725,4.785982353
2019-01-05 13:00:00,0.26,0.33,0.42,4.8,65.3,4.888199861
2019-01-05 13:30:00,0.25,0.32,0.405,5.92,115.185,4.883993279
2019-01-05 14:00:00,0.24,0.31,0.39,7.04,165.07,4.781060629
2019-01-05 14:30:00,0.25,0.32,0.405,5.525,127.89,4.88501857
2019-01-05 15:00:00,0.26,0.33,0.42,4.01,90.71,5.093851788
2019-01-05 15:30:00,0.27,0.34,0.435,4.2,98.67,5.404365975
2019-01-05 16:00:00,0.28,0.35,0.45,4.39,106.63,5.695363314
2019-01-05 16:30:00,0.265,0.335,0.425,4.445,133.445,5.403049976
2019-01-05 17:00:00,0.25,0.32,0.4,4.5,160.26,5.172917129
2019-01-05 17:30:00,0.28,0.355,0.45,4.67,118.26,5.825909433
2019-01-05 18:00:00,0.31,0.39,0.5,4.84,76.26,6.406655973
2019-01-05 18:30:00,0.29,0.365,0.47,4.54,77.195,6.077192938
2019-01-05 19:00:00,0.27,0.34,0.44,4.24,78.13,5.854587111
2019-01-05 19:30:00,0.26,0.33,0.425,4.52,67.435,5.896525286
2019-01-05 20:00:00,0.25,0.32,0.41,4.8,56.74,5.89350433
2019-01-05 20:30:00,0.245,0.315,0.4,4.69,63.625,5.704401502
2019-01-05 21:00:00,0.24,0.31,0.39,4.58,70.51,5.676228302
2019-01-05 21:30:00,0.235,0.3,0.38,6.965,118.385,5.611704176
2019-01-05 22:00:00,0.23,0.29,0.37,9.35,166.26,5.464456277
2019-01-05 22:30:00,0.23,0.29,0.375,6.965,159.01,5.654598645
2019-01-05 23:00:00,0.23,0.29,0.38,4.58,151.76,5.777733505
2019-01-05 23:30:00,0.21,0.265,0.345,4.34,127.54,5.336657808
2019-01-06 00:00:00,0.19,0.24,0.31,4.1,103.32,4.860653647
2019-01-06 00:30:00,0.18,0.23,0.295,6.995,137.6,4.669598975
2019-01-06 01:00:00,0.17,0.22,0.28,9.89,171.88,4.342991519
2019-01-06 01:30:00,0.165,0.21,0.27,9.8,173.305,4.262335337
2019-01-06 02:00:00,0.16,0.2,0.26,9.71,174.73,4.104520413
2019-01-06 02:30:00,0.155,0.2,0.255,8.375,157.12,4.007713875
2019-01-06 03:00:00,0.15,0.2,0.25,7.04,139.51,3.9346153
2019-01-06 03:30:00,0.16,0.21,0.26,6.945,141.69,4.127939793
2019-01-06 04:00:00,0.17,0.22,0.27,6.85,143.87,4.251512419
2019-01-06 04:30:00,0.17,0.215,0.27,6.1,118.975,4.215949907
2019-01-06 05:00:00,0.17,0.21,0.27,5.35,94.08,4.240507384
2019-01-06 05:30:00,0.165,0.205,0.26,4.48,138.615,4.108575871
2019-01-06 06:00:00,0.16,0.2,0.25,3.61,183.15,3.979237267
2019-01-06 06:30:00,0.165,0.21,0.265,4.395,144.15,4.145282273
2019-01-06 07:00:00,0.17,0.22,0.28,5.18,105.15,4.441206116
2019-01-06 07:30:00,0.195,0.245,0.315,4.475,86.045,4.939526513
2019-01-06 08:00:00,0.22,0.27,0.35,3.77,66.94,5.569481115
2019-01-06 08:30:00,0.225,0.28,0.36,3.92,46.485,5.661867522
2019-01-06 09:00:00,0.23,0.29,0.37,4.07,26.03,5.750373788
2019-01-06 09:30:00,0.245,0.31,0.395,3.935,55.15,6.074439285
2019-01-06 10:00:00,0.26,0.33,0.42,3.8,84.27,6.500687033
2019-01-06 10:30:00,0.26,0.33,0.425,4.21,83.38,6.572882756
2019-01-06 11:00:00,0.26,0.33,0.43,4.62,82.49,6.658831629
2019-01-06 11:30:00,0.25,0.32,0.415,4.14,107.27,6.543458205
2019-01-06 12:00:00,0.24,0.31,0.4,3.66,132.05,6.306640057
2019-01-06 12:30:00,0.23,0.295,0.375,4.23,133.24,5.98791369
2019-01-06 13:00:00,0.22,0.28,0.35,4.8,134.43,5.523996502
2019-01-06 13:30:00,0.24,0.305,0.385,4.99,126.305,6.011865809
2019-01-06 14:00:00,0.26,0.33,0.42,5.18,118.18,6.538840503
2019-01-06 14:30:00,0.26,0.33,0.425,4.745,74.98,6.590323485
2019-01-06 15:00:00,0.26,0.33,0.43,4.31,31.78,6.588725603
2019-01-06 15:30:00,0.26,0.33,0.425,7.2,95.69,6.545396363
2019-01-06 16:00:00,0.26,0.33,0.42,10.09,159.6,6.422324042
2019-01-06 16:30:00,0.275,0.345,0.445,6.975,157.33,6.661002076
2019-01-06 17:00:00,0.29,0.36,0.47,3.86,155.06,7.086986122
2019-01-06 17:30:00,0.275,0.345,0.45,3.875,133.395,6.968304051
2019-01-06 18:00:00,0.26,0.33,0.43,3.89,111.73,6.63240088
2019-01-06 18:30:00,0.27,0.34,0.44,4.155,110.665,6.930703469
2019-01-06 19:00:00,0.28,0.35,0.45,4.42,109.6,7.241573218
2019-01-06 19:30:00,0.28,0.35,0.45,4.405,79.055,7.219304919
2019-01-06 20:00:00,0.28,0.35,0.45,4.39,48.51,7.112262364
2019-01-06 20:30:00,0.275,0.345,0.44,4.505,83.55,7.059409821
2019-01-06 21:00:00,0.27,0.34,0.43,4.62,118.59,6.938878003
2019-01-06 21:30:00,0.255,0.325,0.415,4.33,71.97,6.621724096
2019-01-06 22:00:00,0.24,0.31,0.4,4.04,25.35,6.323475168
2019-01-06 22:30:00,0.25,0.32,0.41,4.75,94.37,6.587280842
2019-01-06 23:00:00,0.26,0.33,0.42,5.46,163.39,6.765879208
2019-01-06 23:30:00,0.265,0.34,0.435,6.025,153.25,7.174633838
2019-01-07 00:00:00,0.27,0.35,0.45,6.59,143.11,7.459919954
2019-01-07 00:30:00,0.26,0.335,0.43,5.885,152.565,7.206275397
2019-01-07 01:00:00,0.25,0.32,0.41,5.18,162.02,6.977856387
2019-01-07 01:30:00,0.255,0.325,0.42,4.625,147.355,7.173879459
2019-01-07 02:00:00,0.26,0.33,0.43,4.07,132.69,7.479462076
2019-01-07 02:30:00,0.27,0.34,0.44,4.025,132.81,7.681852941
2019-01-07 03:00:00,0.28,0.35,0.45,3.98,132.93,8.005280547
2019-01-07 03:30:00,0.27,0.34,0.435,5.945,137.625,7.664056379
2019-01-07 04:00:00,0.26,0.33,0.42,7.91,142.32,7.449170093
2019-01-07 04:30:00,0.27,0.34,0.44,6.575,148.845,7.998101064
2019-01-07 05:00:00,0.28,0.35,0.46,5.24,155.37,8.434600407
2019-01-07 05:30:00,0.28,0.35,0.455,4.45,219.27,8.452707685
2019-01-07 06:00:00,0.28,0.35,0.45,3.66,283.17,8.28404266
2019-01-07 06:30:00,0.28,0.355,0.455,3.88,191.62,8.60829649
2019-01-07 07:00:00,0.28,0.36,0.46,4.1,100.07,8.646086523
2019-01-07 07:30:00,0.3,0.38,0.49,4.36,141.945,9.259192235
2019-01-07 08:00:00,0.32,0.4,0.52,4.62,183.82,9.932634737
2019-01-07 08:30:00,0.315,0.395,0.51,4.17,241.93,9.760807977
2019-01-07 09:00:00,0.31,0.39,0.5,3.72,300.04,9.762706331
2019-01-07 09:30:00,0.295,0.37,0.475,3.655,314.91,9.373159701
2019-01-07 10:00:00,0.28,0.35,0.45,3.59,329.78,8.963870583
2019-01-07 10:30:00,0.3,0.38,0.485,3.755,196.435,9.622346027
2019-01-07 11:00:00,0.32,0.41,0.52,3.92,63.09,10.44081488
2019-01-07 11:30:00,0.31,0.395,0.505,4.21,70.835,9.975135553
2019-01-07 12:00:00,0.3,0.38,0.49,4.5,78.58,9.74239411
2019-01-07 12:30:00,0.29,0.37,0.475,4.5,90.935,9.544165938
2019-01-07 13:00:00,0.28,0.36,0.46,4.5,103.29,9.096503028
2019-01-07 13:30:00,0.28,0.36,0.46,5.07,120.535,9.046540838
2019-01-07 14:00:00,0.28,0.36,0.46,5.64,137.78,9.280198271
2019-01-07 14:30:00,0.285,0.365,0.47,5.09,111.02,9.437212911
2019-01-07 15:00:00,0.29,0.37,0.48,4.54,84.26,9.386094903
2019-01-07 15:30:00,0.28,0.36,0.465,4.625,108.075,9.244669389
2019-01-07 16:00:00,0.27,0.35,0.45,4.71,131.89,9.092338605
2019-01-07 16:30:00,0.285,0.365,0.47,5.085,131.065,9.527622379
2019-01-07 17:00:00,0.3,0.38,0.49,5.46,130.24,9.781515248
2019-01-07 17:30:00,0.335,0.425,0.545,5.295,132.095,10.77053416
2019-01-07 18:00:00,0.37,0.47,0.6,5.13,133.95,11.75787856
2019-01-07 18:30:00,0.35,0.445,0.565,4.57,75.415,10.82802961
2019-01-07 19:00:00,0.33,0.42,0.53,4.01,16.88,10.0176077
2019-01-07 19:30:00,0.32,0.405,0.515,5.3,64.165,9.75197335
2019-01-07 20:00:00,0.31,0.39,0.5,6.59,111.45,9.351261164
2019-01-07 20:30:00,0.295,0.375,0.48,5.67,126.725,9.028268011
2019-01-07 21:00:00,0.28,0.36,0.46,4.75,142.0,8.47443632
2019-01-07 21:30:00,0.27,0.345,0.445,4.795,130.06,8.00760799
2019-01-07 22:00:00,0.26,0.33,0.43,4.84,118.12,7.764791184
2019-01-07 22:30:00,0.255,0.325,0.42,4.365,235.79,7.605644414
2019-01-07 23:00:00,0.25,0.32,0.41,3.89,353.46,7.336828895
2019-01-07 23:30:00,0.225,0.285,0.365,3.875,195.845,6.35396762
2019-01-08 00:00:00,0.2,0.25,0.32,3.86,38.23,5.659351971
2019-01-08 00:30:00,0.195,0.245,0.315,4.0,85.595,5.508375884
2019-01-08 01:00:00,0.19,0.24,0.31,4.14,132.96,5.497889539
2019-01-08 01:30:00,0.185,0.23,0.3,4.28,149.285,5.223806771
2019-01-08 02:00:00,0.18,0.22,0.29,4.42,165.61,4.893745926
2019-01-08 02:30:00,0.17,0.21,0.27,6.105,167.665,4.548365407
2019-01-08 03:00:00,0.16,0.2,0.25,7.79,169.72,4.169464971
2019-01-08 03:30:00,0.175,0.22,0.28,6.685,160.66,4.532954537
2019-01-08 04:00:00,0.19,0.24,0.31,5.58,151.6,4.964385826
2019-01-08 04:30:00,0.195,0.245,0.315,4.81,147.1,5.035438654
2019-01-08 05:00:00,0.2,0.25,0.32,4.04,142.6,5.053683175
2019-01-08 05:30:00,0.2,0.255,0.325,4.27,110.055,5.176584892
2019-01-08 06:00:00,0.2,0.26,0.33,4.5,77.51,5.11730686
2019-01-08 06:30:00,0.22,0.285,0.365,5.585,96.81,5.541765726
2019-01-08 07:00:00,0.24,0.31,0.4,6.67,116.11,5.995224911
2019-01-08 07:30:00,0.275,0.35,0.45,5.85,127.17,6.843074059
2019-01-08 08:00:00,0.31,0.39,0.5,5.03,138.23,7.692763554
2019-01-08 08:30:00,0.285,0.36,0.465,4.445,109.775,7.21334781
2019-01-08 09:00:00,0.26,0.33,0.43,3.86,81.32,6.705417509
2019-01-08 09:30:00,0.25,0.32,0.415,4.55,106.4,6.332859513
