Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-10-05 17:00:00,0.21,0.26,0.33,8.57,153.31,3.916400208
2019-10-05 17:30:00,0.21,0.265,0.335,8.795,161.33,4.040894329
2019-10-05 18:00:00,0.21,0.27,0.34,9.02,169.35,4.09275573
2019-10-05 18:30:00,0.22,0.28,0.355,7.68,157.72,4.227535086
2019-10-05 19:00:00,0.23,0.29,0.37,6.34,146.09,4.313033012
2019-10-05 19:30:00,0.23,0.29,0.365,8.025,156.98,4.298908052
2019-10-05 20:00:00,0.23,0.29,0.36,9.71,167.87,4.184916861
2019-10-05 20:30:00,0.23,0.29,0.365,9.07,157.72,4.135438266
2019-10-05 21:00:00,0.23,0.29,0.37,8.43,147.57,4.211472752
2019-10-05 21:30:00,0.24,0.305,0.39,8.43,154.265,4.391394988
2019-10-05 22:00:00,0.25,0.32,0.41,8.43,160.96,4.567778245
2019-10-05 22:30:00,0.255,0.33,0.42,6.68,93.75,4.446652448
2019-10-05 23:00:00,0.26,0.34,0.43,4.93,26.54,4.593833735
2019-10-05 23:30:00,0.265,0.345,0.44,6.975,94.51,4.751007055
2019-10-06 00:00:00,0.27,0.35,0.45,9.02,162.48,4.769111322
2019-10-06 00:30:00,0.265,0.345,0.44,6.395,152.77,4.615852672
2019-10-06 01:00:00,0.26,0.34,0.43,3.77,143.06,4.632155708
2019-10-06 01:30:00,0.26,0.335,0.43,3.905,134.715,4.804017798
2019-10-06 02:00:00,0.26,0.33,0.43,4.04,126.37,4.66147365
2019-10-06 02:30:00,0.275,0.35,0.45,4.375,108.96,4.886173431
2019-10-06 03:00:00,0.29,0.37,0.47,4.71,91.55,5.100444498
2019-10-06 03:30:00,0.305,0.385,0.495,4.39,101.545,5.262883876
2019-10-06 04:00:00,0.32,0.4,0.52,4.07,111.54,5.754006736
2019-10-06 04:30:00,0.32,0.4,0.52,3.905,123.285,5.831125395
2019-10-06 05:00:00,0.32,0.4,0.52,3.74,135.03,6.004904581
2019-10-06 05:30:00,0.305,0.38,0.49,3.73,126.145,5.714443238
2019-10-06 06:00:00,0.29,0.36,0.46,3.72,117.26,5.461393523
2019-10-06 06:30:00,0.3,0.38,0.485,5.33,122.69,5.875495519
2019-10-06 07:00:00,0.31,0.4,0.51,6.94,128.12,6.173408618
2019-10-06 07:30:00,0.3,0.385,0.49,6.32,139.475,6.199528608
2019-10-06 08:00:00,0.29,0.37,0.47,5.7,150.83,5.897800016
2019-10-06 08:30:00,0.305,0.385,0.495,5.16,128.955,6.224354347
2019-10-06 09:00:00,0.32,0.4,0.52,4.62,107.08,6.747900313
2019-10-06 09:30:00,0.3,0.38,0.49,4.875,114.855,6.277952448
2019-10-06 10:00:00,0.28,0.36,0.46,5.13,122.63,5.962303156
2019-10-06 10:30:00,0.27,0.345,0.44,5.105,75.34,5.724478097
2019-10-06 11:00:00,0.26,0.33,0.42,5.08,28.05,5.603770962
2019-10-06 11:30:00,0.265,0.335,0.43,4.94,58.295,5.867419967
2019-10-06 12:00:00,0.27,0.34,0.44,4.8,88.54,5.951276139
2019-10-06 12:30:00,0.28,0.35,0.455,4.27,68.225,6.054593014
2019-10-06 13:00:00,0.29,0.36,0.47,3.74,47.91,6.320751717
2019-10-06 13:30:00,0.29,0.365,0.47,3.77,60.42,6.514353631
2019-10-06 14:00:00,0.29,0.37,0.47,3.8,72.93,6.671224607
2019-10-06 14:30:00,0.27,0.345,0.44,3.86,111.37,6.357739602
2019-10-06 15:00:00,0.25,0.32,0.41,3.92,149.81,6.028023857
2019-10-06 15:30:00,0.235,0.295,0.38,5.74,153.98,5.625468035
2019-10-06 16:00:00,0.22,0.27,0.35,7.56,158.15,5.252561407
2019-10-06 16:30:00,0.225,0.28,0.36,7.505,164.41,5.373735874
2019-10-06 17:00:00,0.23,0.29,0.37,7.45,170.67,5.494049995
2019-10-06 17:30:00,0.215,0.275,0.35,7.62,163.845,5.127131814
2019-10-06 18:00:00,0.2,0.26,0.33,7.79,157.02,4.916055332
2019-10-06 18:30:00,0.215,0.275,0.35,5.7,126.24,5.298953339
2019-10-06 19:00:00,0.23,0.29,0.37,3.61,95.46,5.633661487
2019-10-06 19:30:00,0.23,0.295,0.375,5.76,98.135,5.798457834
2019-10-06 20:00:00,0.23,0.3,0.38,7.91,100.81,5.979070309
2019-10-06 20:30:00,0.24,0.305,0.39,7.01,128.495,6.176457578
2019-10-06 21:00:00,0.25,0.31,0.4,6.11,156.18,6.415301077
2019-10-06 21:30:00,0.26,0.325,0.42,6.625,137.69,6.714810359
2019-10-06 22:00:00,0.27,0.34,0.44,7.14,119.2,6.91762861
2019-10-06 22:30:00,0.265,0.34,0.435,5.415,142.355,6.872173992
2019-10-06 23:00:00,0.26,0.34,0.43,3.69,165.51,6.654651604
2019-10-06 23:30:00,0.27,0.345,0.44,5.27,124.31,6.747504831
2019-10-07 00:00:00,0.28,0.35,0.45,6.85,83.11,6.765588188
2019-10-07 00:30:00,0.285,0.355,0.455,7.205,95.99,6.720557197
2019-10-07 01:00:00,0.29,0.36,0.46,7.56,108.87,6.856253986
2019-10-07 01:30:00,0.275,0.345,0.44,7.115,129.28,6.50844868
2019-10-07 02:00:00,0.26,0.33,0.42,6.67,149.69,6.362983877
2019-10-07 02:30:00,0.28,0.355,0.45,5.475,148.65,6.672765588
2019-10-07 03:00:00,0.3,0.38,0.48,4.28,147.61,7.246949405
2019-10-07 03:30:00,0.295,0.375,0.475,6.095,146.34,7.14962379
2019-10-07 04:00:00,0.29,0.37,0.47,7.91,145.07,7.202315308
2019-10-07 04:30:00,0.3,0.38,0.485,6.025,108.165,7.392949357
2019-10-07 05:00:00,0.31,0.39,0.5,4.14,71.26,7.626156797
2019-10-07 05:30:00,0.31,0.39,0.5,6.15,106.59,7.613445167
2019-10-07 06:00:00,0.31,0.39,0.5,8.16,141.92,7.443852929
2019-10-07 06:30:00,0.32,0.405,0.515,6.07,126.22,7.729502118
2019-10-07 07:00:00,0.33,0.42,0.53,3.98,110.52,8.037201232
2019-10-07 07:30:00,0.32,0.405,0.515,5.885,120.0,8.005573823
2019-10-07 08:00:00,0.31,0.39,0.5,7.79,129.48,7.542031336
2019-10-07 08:30:00,0.305,0.39,0.5,6.185,75.74,7.475889064
2019-10-07 09:00:00,0.3,0.39,0.5,4.58,22.0,7.534984231
2019-10-07 09:30:00,0.29,0.375,0.48,4.16,33.925,7.31327683
2019-10-07 10:00:00,0.28,0.36,0.46,3.74,45.85,7.126704543
2019-10-07 10:30:00,0.285,0.36,0.465,3.875,34.6,7.221767273
2019-10-07 11:00:00,0.29,0.36,0.47,4.01,23.35,7.104579769
2019-10-07 11:30:00,0.28,0.355,0.46,6.515,96.07,6.93359057
2019-10-07 12:00:00,0.27,0.35,0.45,9.02,168.79,6.741362649
2019-10-07 12:30:00,0.275,0.355,0.455,8.795,153.56,6.817109956
2019-10-07 13:00:00,0.28,0.36,0.46,8.57,138.33,7.07059385
2019-10-07 13:30:00,0.3,0.38,0.49,8.12,149.06,7.737153317
2019-10-07 14:00:00,0.32,0.4,0.52,7.67,159.79,8.138170388
2019-10-07 14:30:00,0.305,0.385,0.5,7.85,154.785,7.771409671
2019-10-07 15:00:00,0.29,0.37,0.48,8.03,149.78,7.448995333
2019-10-07 15:30:00,0.27,0.34,0.44,8.23,164.665,6.754798357
2019-10-07 16:00:00,0.25,0.31,0.4,8.43,179.55,6.246224352
2019-10-07 16:30:00,0.23,0.285,0.365,8.36,172.935,5.74067233
2019-10-07 17:00:00,0.21,0.26,0.33,8.29,166.32,5.31124336
2019-10-07 17:30:00,0.235,0.295,0.375,8.36,160.38,6.024144692
2019-10-07 18:00:00,0.26,0.33,0.42,8.43,154.44,6.784697876
2019-10-07 18:30:00,0.26,0.33,0.42,8.57,139.595,6.990230647
2019-10-07 19:00:00,0.26,0.33,0.42,8.71,124.75,7.120630594
2019-10-07 19:30:00,0.24,0.305,0.39,8.865,129.6,6.767337197
2019-10-07 20:00:00,0.22,0.28,0.36,9.02,134.45,6.322659107
2019-10-07 20:30:00,0.235,0.3,0.38,8.235,135.115,6.733982903
2019-10-07 21:00:00,0.25,0.32,0.4,7.45,135.78,7.201102348
2019-10-07 21:30:00,0.275,0.35,0.44,8.315,129.935,7.850362414
2019-10-07 22:00:00,0.3,0.38,0.48,9.18,124.09,8.560541931
2019-10-07 22:30:00,0.31,0.395,0.505,8.11,112.145,9.161973031
2019-10-07 23:00:00,0.32,0.41,0.53,7.04,100.2,9.680120919
2019-10-07 23:30:00,0.31,0.395,0.505,7.475,104.565,9.344394422
2019-10-08 00:00:00,0.3,0.38,0.48,7.91,108.93,8.900819257
2019-10-08 00:30:00,0.295,0.375,0.475,8.24,85.865,8.94723139
2019-10-08 01:00:00,0.29,0.37,0.47,8.57,62.8,9.092646306
2019-10-08 01:30:00,0.285,0.36,0.46,8.5,98.6,9.013364687
2019-10-08 02:00:00,0.28,0.35,0.45,8.43,134.4,8.739128118
2019-10-08 02:30:00,0.275,0.345,0.445,6.425,141.54,8.62419226
2019-10-08 03:00:00,0.27,0.34,0.44,4.42,148.68,8.607454146
2019-10-08 03:30:00,0.28,0.355,0.46,4.365,136.415,8.900433303
2019-10-08 04:00:00,0.29,0.37,0.48,4.31,124.15,9.316315307
2019-10-08 04:30:00,0.295,0.38,0.485,4.205,139.7,9.471042377
2019-10-08 05:00:00,0.3,0.39,0.49,4.1,155.25,9.42470311
2019-10-08 05:30:00,0.29,0.375,0.475,3.98,141.455,9.083709735
2019-10-08 06:00:00,0.28,0.36,0.46,3.86,127.66,8.935559884
2019-10-08 06:30:00,0.315,0.4,0.515,6.44,145.375,10.08476476
2019-10-08 07:00:00,0.35,0.44,0.57,9.02,163.09,11.26859782
2019-10-08 07:30:00,0.325,0.415,0.53,8.465,151.005,10.58289035
2019-10-08 08:00:00,0.3,0.39,0.49,7.91,138.92,9.689643836
2019-10-08 08:30:00,0.31,0.4,0.505,6.715,137.345,9.940760539
2019-10-08 09:00:00,0.32,0.41,0.52,5.52,135.77,10.19267969
