Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-12-01 18:30:00,0.17,0.21,0.275,4.645,67.4,4.706898782
2019-12-01 19:00:00,0.16,0.2,0.26,5.4,12.49,4.506820127
2019-12-01 19:30:00,0.145,0.18,0.235,5.035,68.945,4.192897823
2019-12-01 20:00:00,0.13,0.16,0.21,4.67,125.4,3.816322781
2019-12-01 20:30:00,0.13,0.16,0.21,4.51,121.395,3.873284447
2019-12-01 21:00:00,0.13,0.16,0.21,4.35,117.39,3.856192857
2019-12-01 21:30:00,0.12,0.15,0.195,4.195,102.72,3.640639425
2019-12-01 22:00:00,0.11,0.14,0.18,4.04,88.05,3.36491401
2019-12-01 22:30:00,0.095,0.12,0.16,4.585,123.29,3.008959908
2019-12-01 23:00:00,0.08,0.1,0.14,5.13,158.53,2.601119948
2019-12-01 23:30:00,0.105,0.135,0.18,4.685,115.43,3.378395842
2019-12-02 00:00:00,0.13,0.17,0.22,4.24,72.33,4.159673407
2019-12-02 00:30:00,0.13,0.17,0.22,4.05,108.835,4.244053628
2019-12-02 01:00:00,0.13,0.17,0.22,3.86,145.34,4.272798869
2019-12-02 01:30:00,0.135,0.175,0.225,4.2,156.385,4.490185256
2019-12-02 02:00:00,0.14,0.18,0.23,4.54,167.43,4.594336303
2019-12-02 02:30:00,0.18,0.23,0.295,4.375,116.715,5.88895755
2019-12-02 03:00:00,0.22,0.28,0.36,4.21,66.0,7.168208207
2019-12-02 03:30:00,0.255,0.325,0.42,4.3,89.33,8.501183581
2019-12-02 04:00:00,0.29,0.37,0.48,4.39,112.66,9.785443557
2019-12-02 04:30:00,0.28,0.355,0.46,4.445,214.85,9.362026294
2019-12-02 05:00:00,0.27,0.34,0.44,4.5,317.04,9.037787119
2019-12-02 05:30:00,0.255,0.325,0.42,4.135,173.47,8.654193189
2019-12-02 06:00:00,0.24,0.31,0.4,3.77,29.9,8.030901645
2019-12-02 06:30:00,0.24,0.305,0.395,3.89,41.855,7.915884069
2019-12-02 07:00:00,0.24,0.3,0.39,4.01,53.81,7.890643807
2019-12-02 07:30:00,0.235,0.295,0.38,4.34,78.845,7.654701487
2019-12-02 08:00:00,0.23,0.29,0.37,4.67,103.88,7.488994924
2019-12-02 08:30:00,0.23,0.29,0.37,4.355,105.325,7.540306828
2019-12-02 09:00:00,0.23,0.29,0.37,4.04,106.77,7.614392605
2019-12-02 09:30:00,0.23,0.29,0.375,4.16,80.02,7.710222828
2019-12-02 10:00:00,0.23,0.29,0.38,4.28,53.27,7.655743938
2019-12-02 10:30:00,0.235,0.295,0.385,4.245,104.635,7.669926717
2019-12-02 11:00:00,0.24,0.3,0.39,4.21,156.0,7.792529131
2019-12-02 11:30:00,0.23,0.285,0.375,4.175,107.6,7.490495324
2019-12-02 12:00:00,0.22,0.27,0.36,4.14,59.2,7.280143799
2019-12-02 12:30:00,0.245,0.31,0.405,3.915,47.965,8.232062019
2019-12-02 13:00:00,0.27,0.35,0.45,3.69,36.73,9.179799029
2019-12-02 13:30:00,0.27,0.35,0.45,3.95,37.92,9.206533058
2019-12-02 14:00:00,0.27,0.35,0.45,4.21,39.11,9.271177406
2019-12-02 14:30:00,0.26,0.335,0.43,4.02,34.925,8.756140236
2019-12-02 15:00:00,0.25,0.32,0.41,3.83,30.74,8.226410513
2019-12-02 15:30:00,0.235,0.295,0.385,3.83,51.115,7.820535544
2019-12-02 16:00:00,0.22,0.27,0.36,3.83,71.49,7.334993181
2019-12-02 16:30:00,0.21,0.26,0.345,3.72,74.46,6.969185714
2019-12-02 17:00:00,0.2,0.25,0.33,3.61,77.43,6.613055566
2019-12-02 17:30:00,0.19,0.24,0.315,4.14,90.25,6.271149379
2019-12-02 18:00:00,0.18,0.23,0.3,4.67,103.07,5.985907707
2019-12-02 18:30:00,0.185,0.235,0.3,4.8,120.005,6.039033857
2019-12-02 19:00:00,0.19,0.24,0.3,4.93,136.94,6.083312422
2019-12-02 19:30:00,0.18,0.23,0.29,4.675,89.085,5.940227565
2019-12-02 20:00:00,0.17,0.22,0.28,4.42,41.23,5.72858313
2019-12-02 20:30:00,0.155,0.195,0.25,4.245,50.035,5.052018098
2019-12-02 21:00:00,0.14,0.17,0.22,4.07,58.84,4.548742771
2019-12-02 21:30:00,0.13,0.165,0.21,4.39,78.895,4.360805881
2019-12-02 22:00:00,0.12,0.16,0.2,4.71,98.95,4.104300212
2019-12-02 22:30:00,0.115,0.15,0.195,4.315,112.57,4.013274822
2019-12-02 23:00:00,0.11,0.14,0.19,3.92,126.19,3.96750132
2019-12-02 23:30:00,0.12,0.155,0.205,3.935,132.91,4.288104942
2019-12-03 00:00:00,0.13,0.17,0.22,3.95,139.63,4.64040966
2019-12-03 00:30:00,0.15,0.195,0.25,4.095,162.945,5.230325134
2019-12-03 01:00:00,0.17,0.22,0.28,4.24,186.26,6.002260419
2019-12-03 01:30:00,0.17,0.22,0.285,4.11,141.355,6.024175157
2019-12-03 02:00:00,0.17,0.22,0.29,3.98,96.45,6.217989127
2019-12-03 02:30:00,0.215,0.275,0.355,3.795,110.785,7.725776671
2019-12-03 03:00:00,0.26,0.33,0.42,3.61,125.12,9.180510692
2019-12-03 03:30:00,0.28,0.36,0.46,3.84,107.37,10.01701466
2019-12-03 04:00:00,0.3,0.39,0.5,4.07,89.62,10.92126276
2019-12-03 04:30:00,0.3,0.385,0.49,4.765,105.48,10.66757048
2019-12-03 05:00:00,0.3,0.38,0.48,5.46,121.34,10.60287361
2019-12-03 05:30:00,0.3,0.38,0.485,4.66,125.915,10.85665338
2019-12-03 06:00:00,0.3,0.38,0.49,3.86,130.49,10.99016791
2019-12-03 06:30:00,0.305,0.385,0.5,3.845,136.275,11.17669926
2019-12-03 07:00:00,0.31,0.39,0.51,3.83,142.06,11.38523942
2019-12-03 07:30:00,0.31,0.39,0.505,4.735,142.285,11.21356828
2019-12-03 08:00:00,0.31,0.39,0.5,5.64,142.51,10.93684861
2019-12-03 08:30:00,0.315,0.4,0.51,5.07,146.995,11.0266643
2019-12-03 09:00:00,0.32,0.41,0.52,4.5,151.48,11.60550694
2019-12-03 09:30:00,0.34,0.435,0.555,4.07,178.105,12.23150946
2019-12-03 10:00:00,0.36,0.46,0.59,3.64,204.73,12.96652112
2019-12-03 10:30:00,0.35,0.45,0.575,5.07,191.305,12.524075
2019-12-03 11:00:00,0.34,0.44,0.56,6.5,177.88,12.09682987
2019-12-03 11:30:00,0.355,0.455,0.585,5.37,168.935,12.72435866
2019-12-03 12:00:00,0.37,0.47,0.61,4.24,159.99,13.27524267
2019-12-03 12:30:00,0.375,0.48,0.62,4.205,96.715,13.53807482
2019-12-03 13:00:00,0.38,0.49,0.63,4.17,33.44,13.85393583
2019-12-03 13:30:00,0.38,0.485,0.625,4.015,92.09,13.94177491
2019-12-03 14:00:00,0.38,0.48,0.62,3.86,150.74,13.70259469
2019-12-03 14:30:00,0.4,0.505,0.65,3.965,151.68,14.46075925
2019-12-03 15:00:00,0.42,0.53,0.68,4.07,152.62,14.99914281
2019-12-03 15:30:00,0.395,0.495,0.635,4.41,133.98,13.9336469
2019-12-03 16:00:00,0.37,0.46,0.59,4.75,115.34,12.88803997
2019-12-03 16:30:00,0.4,0.505,0.65,5.71,118.7,13.9851979
2019-12-03 17:00:00,0.43,0.55,0.71,6.67,122.06,15.23722432
2019-12-03 17:30:00,0.415,0.53,0.68,6.505,127.205,14.22960666
2019-12-03 18:00:00,0.4,0.51,0.65,6.34,132.35,13.4116782
2019-12-03 18:30:00,0.36,0.455,0.585,6.155,145.805,12.05754826
2019-12-03 19:00:00,0.32,0.4,0.52,5.97,159.26,10.58924648
2019-12-03 19:30:00,0.315,0.4,0.515,5.07,137.485,10.59501511
2019-12-03 20:00:00,0.31,0.4,0.51,4.17,115.71,10.35568979
2019-12-03 20:30:00,0.305,0.39,0.5,4.19,145.72,9.982206058
2019-12-03 21:00:00,0.3,0.38,0.49,4.21,175.73,9.74326657
2019-12-03 21:30:00,0.29,0.37,0.475,3.925,186.135,9.344037077
2019-12-03 22:00:00,0.28,0.36,0.46,3.64,196.54,8.83105124
2019-12-03 22:30:00,0.255,0.33,0.42,5.44,181.21,7.886233775
2019-12-03 23:00:00,0.23,0.3,0.38,7.24,165.88,7.105466935
2019-12-03 23:30:00,0.245,0.315,0.405,6.04,156.38,7.453783624
2019-12-04 00:00:00,0.26,0.33,0.43,4.84,146.88,7.829622594
2019-12-04 00:30:00,0.27,0.34,0.44,5.37,150.725,7.829918241
2019-12-04 01:00:00,0.28,0.35,0.45,5.9,154.57,8.127519792
2019-12-04 01:30:00,0.27,0.34,0.44,5.145,149.28,7.833395373
2019-12-04 02:00:00,0.26,0.33,0.43,4.39,143.99,7.550383334
2019-12-04 02:30:00,0.28,0.36,0.465,4.64,151.39,7.847474234
2019-12-04 03:00:00,0.3,0.39,0.5,4.89,158.79,8.314144711
2019-12-04 03:30:00,0.31,0.4,0.515,4.6,139.47,8.488429113
2019-12-04 04:00:00,0.32,0.41,0.53,4.31,120.15,8.677796014
2019-12-04 04:30:00,0.33,0.42,0.545,3.985,100.435,8.956426568
2019-12-04 05:00:00,0.34,0.43,0.56,3.66,80.72,9.22935049
2019-12-04 05:30:00,0.345,0.435,0.565,3.715,150.175,9.222980007
2019-12-04 06:00:00,0.35,0.44,0.57,3.77,219.63,9.027104716
2019-12-04 06:30:00,0.345,0.435,0.565,3.83,154.54,8.725682822
2019-12-04 07:00:00,0.34,0.43,0.56,3.89,89.45,8.877027679
2019-12-04 07:30:00,0.33,0.42,0.54,3.86,107.7,8.758436691
2019-12-04 08:00:00,0.32,0.41,0.52,3.83,125.95,8.155708695
2019-12-04 08:30:00,0.315,0.405,0.515,4.055,119.5,8.014208263
2019-12-04 09:00:00,0.31,0.4,0.51,4.28,113.05,7.846578503
2019-12-04 09:30:00,0.3,0.385,0.495,6.095,132.655,7.700640454
2019-12-04 10:00:00,0.29,0.37,0.48,7.91,152.26,7.37634951
2019-12-04 10:30:00,0.29,0.37,0.48,6.52,140.355,7.481421349
2019-12-04 11:00:00,0.29,0.37,0.48,5.13,128.45,7.66105418
2019-12-04 11:30:00,0.305,0.39,0.505,4.74,73.535,7.897435791
2019-12-04 12:00:00,0.32,0.41,0.53,4.35,18.62,8.212554381
2019-12-04 12:30:00,0.315,0.4,0.515,4.245,53.22,7.866926336
2019-12-04 13:00:00,0.31,0.39,0.5,4.14,87.82,7.613456836
2019-12-04 13:30:00,0.32,0.405,0.52,4.38,116.125,7.855682259
2019-12-04 14:00:00,0.33,0.42,0.54,4.62,144.43,8.154365795
2019-12-04 14:30:00,0.33,0.42,0.54,4.415,154.125,8.256624185
2019-12-04 15:00:00,0.33,0.42,0.54,4.21,163.82,8.249279404
2019-12-04 15:30:00,0.31,0.395,0.51,4.095,177.69,7.775695032
2019-12-04 16:00:00,0.29,0.37,0.48,3.98,191.56,7.220339803
2019-12-04 16:30:00,0.29,0.37,0.48,4.28,178.475,7.278233796
2019-12-04 17:00:00,0.29,0.37,0.48,4.58,165.39,7.212428652
2019-12-04 17:30:00,0.29,0.37,0.475,4.625,117.69,7.327632067
2019-12-04 18:00:00,0.29,0.37,0.47,4.67,69.99,7.286881417
2019-12-04 18:30:00,0.28,0.355,0.455,5.355,122.755,7.15228344
2019-12-04 19:00:00,0.27,0.34,0.44,6.04,175.52,6.78522844
2019-12-04 19:30:00,0.27,0.34,0.44,4.935,130.49,6.715004771
2019-12-04 20:00:00,0.27,0.34,0.44,3.83,85.46,6.807641411
2019-12-04 20:30:00,0.255,0.325,0.415,4.83,117.535,6.494875193
2019-12-04 21:00:00,0.24,0.31,0.39,5.83,149.61,6.062355732
2019-12-04 21:30:00,0.23,0.295,0.37,4.775,172.07,5.601743646
2019-12-04 22:00:00,0.22,0.28,0.35,3.72,194.53,5.253736719
2019-12-04 22:30:00,0.195,0.245,0.31,5.195,173.87,4.734275125
2019-12-04 23:00:00,0.17,0.21,0.27,6.67,153.21,4.13970553
2019-12-04 23:30:00,0.185,0.23,0.295,6.065,164.825,4.488670973
2019-12-05 00:00:00,0.2,0.25,0.32,5.46,176.44,4.941659062
2019-12-05 00:30:00,0.205,0.26,0.33,5.615,179.225,3.752538189
2019-12-05 01:00:00,0.21,0.27,0.34,5.77,182.01,4.084307862
2019-12-05 01:30:00,0.215,0.27,0.345,4.99,106.045,3.55430675
2019-12-05 02:00:00,0.22,0.27,0.35,4.21,30.08,4.148167481
2019-12-05 02:30:00,0.235,0.295,0.375,4.75,95.605,5.563441841
2019-12-05 03:00:00,0.25,0.32,0.4,5.29,161.13,5.759262138
2019-12-05 03:30:00,0.25,0.32,0.405,5.495,145.09,5.902607576
2019-12-05 04:00:00,0.25,0.32,0.41,5.7,129.05,5.855914071
2019-12-05 04:30:00,0.26,0.335,0.43,4.765,134.05,6.141558709
2019-12-05 05:00:00,0.27,0.35,0.45,3.83,139.05,6.27963885
2019-12-05 05:30:00,0.285,0.365,0.47,4.25,101.59,6.477933236
2019-12-05 06:00:00,0.3,0.38,0.49,4.67,64.13,6.986391507
2019-12-05 06:30:00,0.295,0.375,0.485,4.51,79.235,6.85681859
2019-12-05 07:00:00,0.29,0.37,0.48,4.35,94.34,6.654338598
2019-12-05 07:30:00,0.265,0.34,0.44,4.445,104.22,6.062735694
2019-12-05 08:00:00,0.24,0.31,0.4,4.54,114.1,5.412370703
2019-12-05 08:30:00,0.245,0.31,0.405,4.785,142.985,5.365388331
2019-12-05 09:00:00,0.25,0.31,0.41,5.03,171.87,5.347357614
2019-12-05 09:30:00,0.255,0.32,0.42,4.725,132.645,5.32799887
2019-12-05 10:00:00,0.26,0.33,0.43,4.42,93.42,5.30884194
2019-12-05 10:30:00,0.27,0.345,0.445,4.14,88.045,5.330303917
2019-12-05 11:00:00,0.28,0.36,0.46,3.86,82.67,5.472233272
2019-12-05 11:30:00,0.27,0.345,0.44,4.015,104.57,5.124248801
2019-12-05 12:00:00,0.26,0.33,0.42,4.17,126.47,4.63358423
2019-12-05 12:30:00,0.255,0.325,0.42,4.09,108.05,4.628565249
2019-12-05 13:00:00,0.25,0.32,0.42,4.01,89.63,4.619375177
2019-12-05 13:30:00,0.24,0.305,0.395,4.075,78.145,4.259128043
2019-12-05 14:00:00,0.23,0.29,0.37,4.14,66.66,4.022769583
2019-12-05 14:30:00,0.235,0.3,0.38,4.3,111.24,4.144648572
2019-12-05 15:00:00,0.24,0.31,0.39,4.46,155.82,4.154292233
2019-12-05 15:30:00,0.24,0.31,0.395,4.52,114.94,4.115156427
2019-12-05 16:00:00,0.24,0.31,0.4,4.58,74.06,4.145600664
2019-12-05 16:30:00,0.24,0.31,0.4,4.19,62.405,4.138491081
2019-12-05 17:00:00,0.24,0.31,0.4,3.8,50.75,4.135431527
2019-12-05 17:30:00,0.235,0.3,0.385,3.695,113.465,4.05515426
2019-12-05 18:00:00,0.23,0.29,0.37,3.59,176.18,3.978234475
2019-12-05 18:30:00,0.225,0.28,0.36,4.335,138.82,3.783258582
2019-12-05 19:00:00,0.22,0.27,0.35,5.08,101.46,3.598369461
2019-12-05 19:30:00,0.215,0.265,0.345,4.37,95.83,3.502274382
2019-12-05 20:00:00,0.21,0.26,0.34,3.66,90.2,3.481898157
2019-12-05 20:30:00,0.185,0.235,0.305,4.14,123.75,3.137101171
2019-12-05 21:00:00,0.16,0.21,0.27,4.62,157.3,2.772241527
2019-12-05 21:30:00,0.155,0.2,0.26,4.38,150.74,2.770145199
2019-12-05 22:00:00,0.15,0.19,0.25,4.14,144.18,2.628309524
2019-12-05 22:30:00,0.135,0.17,0.22,4.245,156.41,2.350971399
2019-12-05 23:00:00,0.12,0.15,0.19,4.35,168.64,2.039503235
2019-12-05 23:30:00,0.13,0.165,0.21,5.125,152.285,2.175645546
2019-12-06 00:00:00,0.14,0.18,0.23,5.9,135.93,2.424337556
2019-12-06 00:30:00,0.145,0.185,0.235,5.625,167.39,2.496402666
2019-12-06 01:00:00,0.15,0.19,0.24,5.35,198.85,2.686483717
2019-12-06 01:30:00,0.155,0.195,0.255,4.76,173.05,2.880943043
2019-12-06 02:00:00,0.16,0.2,0.27,4.17,147.25,3.101711489
2019-12-06 02:30:00,0.195,0.25,0.325,4.105,106.48,3.74586459
2019-12-06 03:00:00,0.23,0.3,0.38,4.04,65.71,4.500145007
2019-12-06 03:30:00,0.26,0.33,0.425,3.88,88.435,5.089176355
2019-12-06 04:00:00,0.29,0.36,0.47,3.72,111.16,5.728832091
2019-12-06 04:30:00,0.28,0.35,0.455,3.945,87.255,5.55839434
2019-12-06 05:00:00,0.27,0.34,0.44,4.17,63.35,5.392205712
2019-12-06 05:30:00,0.28,0.355,0.455,4.295,61.115,5.740743696
2019-12-06 06:00:00,0.29,0.37,0.47,4.42,58.88,6.264498142
2019-12-06 06:30:00,0.3,0.385,0.495,4.08,179.22,6.480458972
2019-12-06 07:00:00,0.31,0.4,0.52,3.74,299.56,6.839421522
2019-12-06 07:30:00,0.295,0.38,0.495,4.925,220.35,6.80014179
2019-12-06 08:00:00,0.28,0.36,0.47,6.11,141.14,6.475538643
2019-12-06 08:30:00,0.29,0.37,0.48,5.09,140.855,6.787324014
2019-12-06 09:00:00,0.3,0.38,0.49,4.07,140.57,6.951765882
2019-12-06 09:30:00,0.29,0.37,0.475,3.995,102.84,6.917869867
2019-12-06 10:00:00,0.28,0.36,0.46,3.92,65.11,6.622010633
2019-12-06 10:30:00,0.29,0.37,0.475,3.805,116.905,6.831878409
2019-12-06 11:00:00,0.3,0.38,0.49,3.69,168.7,7.024053835
2019-12-06 11:30:00,0.305,0.39,0.5,3.95,95.22,7.436696732
2019-12-06 12:00:00,0.31,0.4,0.51,4.21,21.74,7.551347527
2019-12-06 12:30:00,0.31,0.4,0.51,4.595,72.8,7.588192604
2019-12-06 13:00:00,0.31,0.4,0.51,4.98,123.86,7.639012615
2019-12-06 13:30:00,0.32,0.41,0.52,5.08,124.41,7.852382746
2019-12-06 14:00:00,0.33,0.42,0.53,5.18,124.96,8.16462236
2019-12-06 14:30:00,0.315,0.405,0.51,4.86,121.4,7.774432841
2019-12-06 15:00:00,0.3,0.39,0.49,4.54,117.84,7.366111605
2019-12-06 15:30:00,0.3,0.39,0.49,4.54,148.95,7.606762438
2019-12-06 16:00:00,0.3,0.39,0.49,4.54,180.06,7.609326218
2019-12-06 16:30:00,0.32,0.41,0.52,4.52,109.195,8.091328234
2019-12-06 17:00:00,0.34,0.43,0.55,4.5,38.33,8.467485756
2019-12-06 17:30:00,0.325,0.415,0.53,4.425,104.095,8.060005073
2019-12-06 18:00:00,0.31,0.4,0.51,4.35,169.86,7.975224016
2019-12-06 18:30:00,0.29,0.375,0.475,3.995,112.705,7.368356079
2019-12-06 19:00:00,0.27,0.35,0.44,3.64,55.55,6.827551934
2019-12-06 19:30:00,0.28,0.36,0.455,4.875,117.265,7.01996608
2019-12-06 20:00:00,0.29,0.37,0.47,6.11,178.98,7.206034664
2019-12-06 20:30:00,0.265,0.34,0.43,6.95,178.12,6.624574019
2019-12-06 21:00:00,0.24,0.31,0.39,7.79,177.26,5.938008498
2019-12-06 21:30:00,0.235,0.305,0.385,6.515,173.12,5.914225699
2019-12-06 22:00:00,0.23,0.3,0.38,5.24,168.98,5.905213267
2019-12-06 22:30:00,0.22,0.285,0.365,5.04,174.91,5.673432312
2019-12-06 23:00:00,0.21,0.27,0.35,4.84,180.84,5.480027676
2019-12-06 23:30:00,0.22,0.28,0.36,5.67,174.035,5.510237546
2019-12-07 00:00:00,0.23,0.29,0.37,6.5,167.23,5.627416119
2019-12-07 00:30:00,0.23,0.29,0.375,5.355,165.125,5.626290895
2019-12-07 01:00:00,0.23,0.29,0.38,4.21,163.02,5.690113245
2019-12-07 01:30:00,0.25,0.32,0.41,4.375,134.85,6.134555821
2019-12-07 02:00:00,0.27,0.35,0.44,4.54,106.68,6.635259085
2019-12-07 02:30:00,0.285,0.365,0.465,4.69,89.945,7.161481271
2019-12-07 03:00:00,0.3,0.38,0.49,4.84,73.21,7.615131553
2019-12-07 03:30:00,0.325,0.41,0.53,5.15,110.25,8.004229967
2019-12-07 04:00:00,0.35,0.44,0.57,5.46,147.29,8.499427797
2019-12-07 04:30:00,0.34,0.43,0.55,4.525,251.315,8.132975844
2019-12-07 05:00:00,0.33,0.42,0.53,3.59,355.34,7.837609084
2019-12-07 05:30:00,0.31,0.395,0.5,3.88,264.21,7.413494335
2019-12-07 06:00:00,0.29,0.37,0.47,4.17,173.08,7.058073171
2019-12-07 06:30:00,0.295,0.375,0.48,4.155,144.25,7.086519039
2019-12-07 07:00:00,0.3,0.38,0.49,4.14,115.42,7.200752239
2019-12-07 07:30:00,0.28,0.36,0.46,4.635,114.745,6.827911781
2019-12-07 08:00:00,0.26,0.34,0.43,5.13,114.07,6.457441514
2019-12-07 08:30:00,0.27,0.35,0.445,4.9,115.625,6.714518948
2019-12-07 09:00:00,0.28,0.36,0.46,4.67,117.18,6.927285576
2019-12-07 09:30:00,0.275,0.355,0.45,4.455,113.26,6.972861937
2019-12-07 10:00:00,0.27,0.35,0.44,4.24,109.34,6.816554703
2019-12-07 10:30:00,0.27,0.345,0.435,4.37,234.085,6.727042155
2019-12-07 11:00:00,0.27,0.34,0.43,4.5,358.83,6.737647138
2019-12-07 11:30:00,0.255,0.32,0.405,4.445,234.9,6.40474225
2019-12-07 12:00:00,0.24,0.3,0.38,4.39,110.97,6.03072609
2019-12-07 12:30:00,0.255,0.32,0.41,4.53,75.6,6.453978906
2019-12-07 13:00:00,0.27,0.34,0.44,4.67,40.23,7.134752762
2019-12-07 13:30:00,0.28,0.35,0.455,4.545,71.78,7.455803975
2019-12-07 14:00:00,0.29,0.36,0.47,4.42,103.33,7.744749737
2019-12-07 14:30:00,0.275,0.345,0.45,4.46,93.01,7.305823445
2019-12-07 15:00:00,0.26,0.33,0.43,4.5,82.69,7.160699851
2019-12-07 15:30:00,0.255,0.325,0.425,4.98,121.09,7.156820565
2019-12-07 16:00:00,0.25,0.32,0.42,5.46,159.49,7.104600958
2019-12-07 16:30:00,0.24,0.31,0.4,5.645,143.11,6.895121652
2019-12-07 17:00:00,0.23,0.3,0.38,5.83,126.73,6.623863299
2019-12-07 17:30:00,0.23,0.295,0.38,4.89,111.72,6.61029234
2019-12-07 18:00:00,0.23,0.29,0.38,3.95,96.71,6.733943464
2019-12-07 18:30:00,0.225,0.285,0.37,5.7,120.78,6.731736365
2019-12-07 19:00:00,0.22,0.28,0.36,7.45,144.85,6.588053241
2019-12-07 19:30:00,0.21,0.27,0.345,5.73,122.63,6.430334294
2019-12-07 20:00:00,0.2,0.26,0.33,4.01,100.41,6.262533898
2019-12-07 20:30:00,0.195,0.25,0.32,5.385,123.83,6.003802897
2019-12-07 21:00:00,0.19,0.24,0.31,6.76,147.25,5.861301727
2019-12-07 21:30:00,0.19,0.24,0.31,5.4,132.185,6.01696864
2019-12-07 22:00:00,0.19,0.24,0.31,4.04,117.12,6.088443041
2019-12-07 22:30:00,0.17,0.215,0.28,4.09,117.275,5.374438803
2019-12-07 23:00:00,0.15,0.19,0.25,4.14,117.43,4.864267038
2019-12-07 23:30:00,0.14,0.18,0.235,3.93,129.24,4.608195992
2019-12-08 00:00:00,0.13,0.17,0.22,3.72,141.05,4.343305203
2019-12-08 00:30:00,0.14,0.18,0.23,4.15,169.135,4.555319905
2019-12-08 01:00:00,0.15,0.19,0.24,4.58,197.22,4.777254684
2019-12-08 01:30:00,0.16,0.205,0.26,4.34,146.815,5.097783372
2019-12-08 02:00:00,0.17,0.22,0.28,4.1,96.41,5.490818993
2019-12-08 02:30:00,0.19,0.24,0.31,4.225,81.865,5.976589462
2019-12-08 03:00:00,0.21,0.26,0.34,4.35,67.32,6.607270117
2019-12-08 03:30:00,0.24,0.3,0.39,4.035,62.225,7.570958883
2019-12-08 04:00:00,0.27,0.34,0.44,3.72,57.13,8.57795912
2019-12-08 04:30:00,0.28,0.355,0.46,4.215,75.045,8.811690714
2019-12-08 05:00:00,0.29,0.37,0.48,4.71,92.96,9.111499696
2019-12-08 05:30:00,0.27,0.345,0.45,4.55,73.76,8.587669998
2019-12-08 06:00:00,0.25,0.32,0.42,4.39,54.56,8.008862147
2019-12-08 06:30:00,0.25,0.315,0.41,4.0,46.645,7.880226965
2019-12-08 07:00:00,0.25,0.31,0.4,3.61,38.73,7.737254571
2019-12-08 07:30:00,0.25,0.315,0.41,3.78,35.935,7.859255527
2019-12-08 08:00:00,0.25,0.32,0.42,3.95,33.14,8.073438888
2019-12-08 08:30:00,0.245,0.31,0.405,4.06,58.935,7.722114628
2019-12-08 09:00:00,0.24,0.3,0.39,4.17,84.73,7.312852437
2019-12-08 09:30:00,0.24,0.3,0.39,3.955,101.795,7.335013999
