Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-02-03 04:30:00,0.29,0.365,0.48,4.08,211.565,7.52843979
2019-02-03 05:00:00,0.3,0.38,0.5,3.66,77.3,7.825613582
2019-02-03 05:30:00,0.31,0.395,0.515,3.82,111.965,7.920141075
2019-02-03 06:00:00,0.32,0.41,0.53,3.98,146.63,7.880937882
2019-02-03 06:30:00,0.32,0.41,0.53,4.165,129.085,8.103712973
2019-02-03 07:00:00,0.32,0.41,0.53,4.35,111.54,8.152067967
2019-02-03 07:30:00,0.305,0.39,0.5,4.425,161.135,7.632815158
2019-02-03 08:00:00,0.29,0.37,0.47,4.5,210.73,7.07438523
2019-02-03 08:30:00,0.28,0.355,0.455,4.585,178.06,6.799860662
2019-02-03 09:00:00,0.27,0.34,0.44,4.67,145.39,6.542483502
2019-02-03 09:30:00,0.27,0.34,0.44,4.265,140.39,6.581606765
2019-02-03 10:00:00,0.27,0.34,0.44,3.86,135.39,6.552691271
2019-02-03 10:30:00,0.285,0.36,0.47,4.72,123.815,7.028861557
2019-02-03 11:00:00,0.3,0.38,0.5,5.58,112.24,7.494621013
2019-02-03 11:30:00,0.325,0.41,0.535,4.895,132.5,8.068152495
2019-02-03 12:00:00,0.35,0.44,0.57,4.21,152.76,8.569422411
2019-02-03 12:30:00,0.32,0.4,0.52,4.065,186.245,7.664562867
2019-02-03 13:00:00,0.29,0.36,0.47,3.92,219.73,7.033953141
2019-02-03 13:30:00,0.275,0.35,0.45,4.01,169.715,6.639906794
2019-02-03 14:00:00,0.26,0.34,0.43,4.1,119.7,6.33509189
2019-02-03 14:30:00,0.27,0.345,0.445,4.34,105.79,6.600847989
2019-02-03 15:00:00,0.28,0.35,0.46,4.58,91.88,6.837085199
2019-02-03 15:30:00,0.28,0.35,0.46,4.935,116.45,6.707413765
2019-02-03 16:00:00,0.28,0.35,0.46,5.29,141.02,6.688356866
2019-02-03 16:30:00,0.285,0.36,0.47,4.915,147.255,6.912840516
2019-02-03 17:00:00,0.29,0.37,0.48,4.54,153.49,7.152521617
2019-02-03 17:30:00,0.275,0.345,0.45,5.06,153.075,6.794516674
2019-02-03 18:00:00,0.26,0.32,0.42,5.58,152.66,6.36955835
2019-02-03 18:30:00,0.275,0.34,0.445,5.55,142.925,6.880343569
2019-02-03 19:00:00,0.29,0.36,0.47,5.52,133.19,7.192624518
2019-02-03 19:30:00,0.26,0.325,0.42,4.62,87.625,6.531126387
2019-02-03 20:00:00,0.23,0.29,0.37,3.72,42.06,5.621401673
2019-02-03 20:30:00,0.215,0.27,0.35,4.56,99.535,5.30597425
2019-02-03 21:00:00,0.2,0.25,0.33,5.4,157.01,4.989822892
2019-02-03 21:30:00,0.21,0.265,0.345,6.22,164.305,5.18479089
2019-02-03 22:00:00,0.22,0.28,0.36,7.04,171.6,5.351179638
2019-02-03 22:30:00,0.23,0.29,0.375,6.815,173.985,5.484639649
2019-02-03 23:00:00,0.24,0.3,0.39,6.59,176.37,5.686416449
2019-02-03 23:30:00,0.245,0.31,0.4,6.18,173.51,5.781374546
2019-02-04 00:00:00,0.25,0.32,0.41,5.77,170.65,5.844686128
2019-02-04 00:30:00,0.255,0.325,0.415,5.22,149.8,5.747410014
2019-02-04 01:00:00,0.26,0.33,0.42,4.67,128.95,5.751765286
2019-02-04 01:30:00,0.27,0.345,0.445,5.545,147.32,6.015849033
2019-02-04 02:00:00,0.28,0.36,0.47,6.42,165.69,6.366054913
2019-02-04 02:30:00,0.295,0.375,0.485,6.505,160.625,6.559796673
2019-02-04 03:00:00,0.31,0.39,0.5,6.59,155.56,6.745276988
2019-02-04 03:30:00,0.305,0.385,0.495,6.115,149.17,6.510380946
2019-02-04 04:00:00,0.3,0.38,0.49,5.64,142.78,6.336690002
2019-02-04 04:30:00,0.315,0.4,0.515,5.155,146.045,6.489941279
2019-02-04 05:00:00,0.33,0.42,0.54,4.67,149.31,6.603213381
2019-02-04 05:30:00,0.325,0.41,0.53,4.28,138.78,6.3667566
2019-02-04 06:00:00,0.32,0.4,0.52,3.89,128.25,6.206244087
2019-02-04 06:30:00,0.315,0.4,0.515,5.0,144.0,5.99944189
2019-02-04 07:00:00,0.31,0.4,0.51,6.11,159.75,5.894317399
2019-02-04 07:30:00,0.31,0.395,0.505,5.175,149.37,5.716311553
2019-02-04 08:00:00,0.31,0.39,0.5,4.24,138.99,5.61113917
2019-02-04 08:30:00,0.3,0.38,0.485,4.33,143.94,5.384203077
2019-02-04 09:00:00,0.29,0.37,0.47,4.42,148.89,5.132269493
2019-02-04 09:30:00,0.31,0.39,0.5,4.63,146.635,5.433857998
2019-02-04 10:00:00,0.33,0.41,0.53,4.84,144.38,5.807740701
2019-02-04 10:30:00,0.32,0.405,0.52,4.69,147.935,5.780085721
2019-02-04 11:00:00,0.31,0.4,0.51,4.54,151.49,5.541943494
2019-02-04 11:30:00,0.31,0.395,0.505,4.305,128.93,5.475709595
2019-02-04 12:00:00,0.31,0.39,0.5,4.07,106.37,5.288788751
2019-02-04 12:30:00,0.3,0.38,0.49,4.175,123.52,5.004188082
2019-02-04 13:00:00,0.29,0.37,0.48,4.28,140.67,4.959315283
2019-02-04 13:30:00,0.315,0.4,0.515,4.335,130.37,5.370058859
2019-02-04 14:00:00,0.34,0.43,0.55,4.39,120.07,5.578945867
2019-02-04 14:30:00,0.325,0.415,0.53,4.335,106.28,5.286910579
2019-02-04 15:00:00,0.31,0.4,0.51,4.28,92.49,5.217703456
2019-02-04 15:30:00,0.305,0.39,0.495,3.97,110.965,4.967892034
2019-02-04 16:00:00,0.3,0.38,0.48,3.66,129.44,4.859154834
2019-02-04 16:30:00,0.3,0.38,0.48,3.775,147.17,4.84958039
2019-02-04 17:00:00,0.3,0.38,0.48,3.89,164.9,4.820328612
2019-02-04 17:30:00,0.29,0.365,0.465,5.04,153.88,4.591486006
2019-02-04 18:00:00,0.28,0.35,0.45,6.19,142.86,4.660137617
2019-02-04 18:30:00,0.255,0.32,0.41,5.61,120.155,4.145092937
2019-02-04 19:00:00,0.23,0.29,0.37,5.03,97.45,3.81591861
2019-02-04 19:30:00,0.215,0.275,0.35,5.535,124.46,3.769794971
2019-02-04 20:00:00,0.2,0.26,0.33,6.04,151.47,3.467093903
2019-02-04 20:30:00,0.19,0.245,0.31,5.905,156.445,3.266343172
2019-02-04 21:00:00,0.18,0.23,0.29,5.77,161.42,3.072753735
2019-02-04 21:30:00,0.19,0.245,0.31,4.935,184.695,3.338865579
2019-02-04 22:00:00,0.2,0.26,0.33,4.1,207.97,3.592495176
2019-02-04 22:30:00,0.19,0.245,0.315,4.67,183.01,3.49197443
2019-02-04 23:00:00,0.18,0.23,0.3,5.24,158.05,3.49059399
2019-02-04 23:30:00,0.195,0.25,0.32,6.0,155.405,3.739174563
2019-02-05 00:00:00,0.21,0.27,0.34,6.76,152.76,4.096020738
2019-02-05 00:30:00,0.205,0.26,0.335,5.52,138.805,4.095483441
2019-02-05 01:00:00,0.2,0.25,0.33,4.28,124.85,3.942917902
2019-02-05 01:30:00,0.24,0.305,0.395,4.16,130.52,4.831675274
2019-02-05 02:00:00,0.28,0.36,0.46,4.04,136.19,5.714535884
2019-02-05 02:30:00,0.275,0.355,0.455,4.055,123.555,6.078459779
2019-02-05 03:00:00,0.27,0.35,0.45,4.07,110.92,5.905810436
2019-02-05 03:30:00,0.265,0.34,0.44,4.055,149.53,5.885767032
2019-02-05 04:00:00,0.26,0.33,0.43,4.04,188.14,5.847692074
2019-02-05 04:30:00,0.27,0.34,0.44,4.485,120.38,6.040549011
2019-02-05 05:00:00,0.28,0.35,0.45,4.93,52.62,6.30879223
2019-02-05 05:30:00,0.275,0.345,0.445,4.91,75.085,6.393455512
2019-02-05 06:00:00,0.27,0.34,0.44,4.89,97.55,6.315987298
2019-02-05 06:30:00,0.275,0.345,0.45,4.8,65.87,6.494484384
2019-02-05 07:00:00,0.28,0.35,0.46,4.71,34.19,6.822320144
2019-02-05 07:30:00,0.28,0.355,0.46,4.185,72.83,6.820825983
2019-02-05 08:00:00,0.28,0.36,0.46,3.66,111.47,6.864454796
2019-02-05 08:30:00,0.27,0.35,0.445,3.835,96.185,6.768591339
2019-02-05 09:00:00,0.26,0.34,0.43,4.01,80.9,6.600556842
2019-02-05 09:30:00,0.26,0.335,0.425,4.16,91.685,6.494753449
2019-02-05 10:00:00,0.26,0.33,0.42,4.31,102.47,6.456061731
2019-02-05 10:30:00,0.27,0.34,0.44,4.295,135.525,6.761555031
2019-02-05 11:00:00,0.28,0.35,0.46,4.28,168.58,7.205800877
2019-02-05 11:30:00,0.29,0.365,0.475,4.37,137.77,7.329248626
2019-02-05 12:00:00,0.3,0.38,0.49,4.46,106.96,7.528158607
2019-02-05 12:30:00,0.285,0.365,0.47,4.115,109.575,7.3078644
2019-02-05 13:00:00,0.27,0.35,0.45,3.77,112.19,6.917612944
2019-02-05 13:30:00,0.275,0.35,0.45,4.305,75.66,6.82877203
2019-02-05 14:00:00,0.28,0.35,0.45,4.84,39.13,6.801081264
2019-02-05 14:30:00,0.26,0.33,0.425,4.67,78.73,6.534461848
2019-02-05 15:00:00,0.24,0.31,0.4,4.5,118.33,6.234429576
2019-02-05 15:30:00,0.24,0.305,0.395,4.335,80.915,6.038639633
2019-02-05 16:00:00,0.24,0.3,0.39,4.17,43.5,5.818772441
2019-02-05 16:30:00,0.245,0.31,0.4,4.12,78.385,6.033637516
2019-02-05 17:00:00,0.25,0.32,0.41,4.07,113.27,6.203640345
2019-02-05 17:30:00,0.245,0.31,0.4,3.965,235.29,6.061043339
2019-02-05 18:00:00,0.24,0.3,0.39,3.86,357.31,6.0079251
2019-02-05 18:30:00,0.22,0.275,0.355,4.305,200.265,5.437664511
2019-02-05 19:00:00,0.2,0.25,0.32,4.75,43.22,4.80407449
2019-02-05 19:30:00,0.18,0.23,0.29,5.47,95.925,4.311075261
2019-02-05 20:00:00,0.16,0.21,0.26,6.19,148.63,3.811808927
2019-02-05 20:30:00,0.165,0.215,0.27,5.345,133.405,3.99921399
2019-02-05 21:00:00,0.17,0.22,0.28,4.5,118.18,4.173298108
2019-02-05 21:30:00,0.175,0.225,0.29,4.87,131.385,4.303920412
2019-02-05 22:00:00,0.18,0.23,0.3,5.24,144.59,4.506781677
2019-02-05 22:30:00,0.175,0.225,0.29,6.045,157.38,4.414830686
2019-02-05 23:00:00,0.17,0.22,0.28,6.85,170.17,4.198485803
2019-02-05 23:30:00,0.175,0.225,0.285,5.34,167.63,4.291194081
2019-02-06 00:00:00,0.18,0.23,0.29,3.83,165.09,4.337737688
2019-02-06 00:30:00,0.2,0.255,0.325,4.765,199.03,4.87266943
2019-02-06 01:00:00,0.22,0.28,0.36,5.7,232.97,5.302953601
2019-02-06 01:30:00,0.25,0.32,0.41,4.735,204.985,5.835448893
2019-02-06 02:00:00,0.28,0.36,0.46,3.77,177.0,6.705417223
2019-02-06 02:30:00,0.295,0.38,0.485,3.715,136.735,7.229871434
2019-02-06 03:00:00,0.31,0.4,0.51,3.66,96.47,7.56553456
2019-02-06 03:30:00,0.295,0.375,0.48,4.45,101.53,7.235827201
2019-02-06 04:00:00,0.28,0.35,0.45,5.24,106.59,6.829304767
2019-02-06 04:30:00,0.29,0.365,0.475,4.58,140.475,7.223205936
2019-02-06 05:00:00,0.3,0.38,0.5,3.92,174.36,7.669099874
2019-02-06 05:30:00,0.29,0.37,0.48,3.92,161.035,7.567073797
2019-02-06 06:00:00,0.28,0.36,0.46,3.92,147.71,7.417543516
2019-02-06 06:30:00,0.295,0.38,0.485,4.19,111.51,7.866471665
2019-02-06 07:00:00,0.31,0.4,0.51,4.46,75.31,8.294942642
2019-02-06 07:30:00,0.285,0.37,0.47,4.46,90.97,7.796542618
2019-02-06 08:00:00,0.26,0.34,0.43,4.46,106.63,7.155489003
2019-02-06 08:30:00,0.265,0.345,0.44,4.22,123.625,7.485646896
2019-02-06 09:00:00,0.27,0.35,0.45,3.98,140.62,7.689727182
2019-02-06 09:30:00,0.275,0.35,0.45,4.11,140.505,7.67787715
2019-02-06 10:00:00,0.28,0.35,0.45,4.24,140.39,7.64796356
2019-02-06 10:30:00,0.29,0.365,0.47,4.565,120.75,8.142795498
2019-02-06 11:00:00,0.3,0.38,0.49,4.89,101.11,8.384013905
2019-02-06 11:30:00,0.31,0.39,0.505,5.33,107.49,8.756522035
2019-02-06 12:00:00,0.32,0.4,0.52,5.77,113.87,9.127666743
2019-02-06 12:30:00,0.3,0.38,0.495,4.97,148.115,8.893447616
2019-02-06 13:00:00,0.28,0.36,0.47,4.17,182.36,8.35089363
2019-02-06 13:30:00,0.29,0.37,0.48,4.675,154.145,8.650565853
2019-02-06 14:00:00,0.3,0.38,0.49,5.18,125.93,8.790843154
2019-02-06 14:30:00,0.285,0.36,0.465,4.595,123.02,8.370089925
2019-02-06 15:00:00,0.27,0.34,0.44,4.01,120.11,7.903604728
2019-02-06 15:30:00,0.26,0.33,0.425,4.595,158.1,7.706849773
2019-02-06 16:00:00,0.25,0.32,0.41,5.18,196.09,7.577468581
2019-02-06 16:30:00,0.24,0.305,0.39,5.155,231.745,7.425315906
2019-02-06 17:00:00,0.23,0.29,0.37,5.13,267.4,7.071094679
2019-02-06 17:30:00,0.215,0.275,0.35,4.65,188.16,6.671739415
2019-02-06 18:00:00,0.2,0.26,0.33,4.17,108.92,6.404338826
2019-02-06 18:30:00,0.205,0.265,0.335,4.135,87.6,6.431882956
2019-02-06 19:00:00,0.21,0.27,0.34,4.1,66.28,6.525086227
2019-02-06 19:30:00,0.19,0.245,0.31,4.245,111.33,5.958601108
2019-02-06 20:00:00,0.17,0.22,0.28,4.39,156.38,5.506467205
2019-02-06 20:30:00,0.165,0.21,0.265,6.48,157.94,5.245930075
2019-02-06 21:00:00,0.16,0.2,0.25,8.57,159.5,4.936781972
2019-02-06 21:30:00,0.16,0.205,0.255,6.155,230.76,5.027570367
2019-02-06 22:00:00,0.16,0.21,0.26,3.74,302.02,5.103085716
2019-02-06 22:30:00,0.15,0.19,0.24,5.95,238.96,4.792587682
2019-02-06 23:00:00,0.14,0.17,0.22,8.16,175.9,4.4390014
2019-02-06 23:30:00,0.14,0.17,0.22,8.225,173.25,4.365393344
2019-02-07 00:00:00,0.14,0.17,0.22,8.29,170.6,4.428657374
2019-02-07 00:30:00,0.16,0.2,0.255,6.06,152.475,5.155107155
2019-02-07 01:00:00,0.18,0.23,0.29,3.83,134.35,5.774021542
2019-02-07 01:30:00,0.22,0.28,0.355,3.985,160.38,7.123163316
2019-02-07 02:00:00,0.26,0.33,0.42,4.14,186.41,8.485562486
2019-02-07 02:30:00,0.265,0.34,0.435,4.075,163.22,8.850867152
2019-02-07 03:00:00,0.27,0.35,0.45,4.01,140.03,9.023051516
2019-02-07 03:30:00,0.27,0.345,0.445,4.055,142.72,8.787531818
2019-02-07 04:00:00,0.27,0.34,0.44,4.1,145.41,8.54205532
2019-02-07 04:30:00,0.255,0.325,0.415,4.565,96.925,8.034417322
2019-02-07 05:00:00,0.24,0.31,0.39,5.03,48.44,7.588715696
2019-02-07 05:30:00,0.24,0.31,0.395,4.805,106.95,7.560773873
2019-02-07 06:00:00,0.24,0.31,0.4,4.58,165.46,7.61111556
2019-02-07 06:30:00,0.25,0.325,0.415,4.25,155.115,7.880954337
2019-02-07 07:00:00,0.26,0.34,0.43,3.92,144.77,7.978494922
2019-02-07 07:30:00,0.24,0.31,0.395,4.36,131.16,7.322184744
2019-02-07 08:00:00,0.22,0.28,0.36,4.8,117.55,6.625254045
2019-02-07 08:30:00,0.22,0.285,0.365,4.67,96.395,6.585158891
2019-02-07 09:00:00,0.22,0.29,0.37,4.54,75.24,6.622752144
2019-02-07 09:30:00,0.24,0.31,0.395,4.425,83.66,6.93070108
2019-02-07 10:00:00,0.26,0.33,0.42,4.31,92.08,7.293172681
2019-02-07 10:30:00,0.255,0.325,0.42,4.24,128.735,7.111850452
2019-02-07 11:00:00,0.25,0.32,0.42,4.17,165.39,7.204814943
2019-02-07 11:30:00,0.255,0.325,0.42,4.73,146.995,7.115903008
2019-02-07 12:00:00,0.26,0.33,0.42,5.29,128.6,6.973883516
2019-02-07 12:30:00,0.265,0.335,0.43,4.68,110.07,7.027112595
2019-02-07 13:00:00,0.27,0.34,0.44,4.07,91.54,6.985037193
2019-02-07 13:30:00,0.26,0.325,0.42,4.5,110.78,6.737952232
2019-02-07 14:00:00,0.25,0.31,0.4,4.93,130.02,6.390514806
2019-02-07 14:30:00,0.245,0.305,0.395,5.005,114.66,6.37775922
2019-02-07 15:00:00,0.24,0.3,0.39,5.08,99.3,6.192350508
2019-02-07 15:30:00,0.235,0.3,0.385,4.37,72.875,6.10208027
2019-02-07 16:00:00,0.23,0.3,0.38,3.66,46.45,5.988290988
2019-02-07 16:30:00,0.22,0.285,0.365,4.395,151.27,5.793350962
2019-02-07 17:00:00,0.21,0.27,0.35,5.13,256.09,5.524138294
2019-02-07 17:30:00,0.195,0.245,0.32,4.685,193.095,5.09114114
2019-02-07 18:00:00,0.18,0.22,0.29,4.24,130.1,4.535089234
2019-02-07 18:30:00,0.185,0.23,0.3,4.125,82.115,4.751518429
2019-02-07 19:00:00,0.19,0.24,0.31,4.01,34.13,4.938496154
2019-02-07 19:30:00,0.16,0.2,0.26,4.11,73.59,4.127888463
2019-02-07 20:00:00,0.13,0.16,0.21,4.21,113.05,3.375812629
2019-02-07 20:30:00,0.145,0.18,0.235,4.005,81.72,3.682106152
2019-02-07 21:00:00,0.16,0.2,0.26,3.8,50.39,4.110652463
2019-02-07 21:30:00,0.155,0.195,0.255,3.77,173.985,4.017861675
2019-02-07 22:00:00,0.15,0.19,0.25,3.74,297.58,3.930298399
2019-02-07 22:30:00,0.14,0.175,0.23,3.665,241.05,3.669988408
2019-02-07 23:00:00,0.13,0.16,0.21,3.59,184.52,3.350439532
2019-02-07 23:30:00,0.15,0.19,0.245,3.785,145.025,3.789337392
2019-02-08 00:00:00,0.17,0.22,0.28,3.98,105.53,4.443333604
2019-02-08 00:30:00,0.18,0.235,0.3,4.025,133.8,4.724913422
2019-02-08 01:00:00,0.19,0.25,0.32,4.07,162.07,5.083432634
2019-02-08 01:30:00,0.215,0.28,0.36,3.935,120.345,5.912026886
2019-02-08 02:00:00,0.24,0.31,0.4,3.8,78.62,6.455924671
2019-02-08 02:30:00,0.26,0.335,0.435,3.905,75.16,6.974982407
2019-02-08 03:00:00,0.28,0.36,0.47,4.01,71.7,7.450868038
2019-02-08 03:30:00,0.27,0.35,0.45,4.04,74.055,7.116771061
2019-02-08 04:00:00,0.26,0.34,0.43,4.07,76.41,6.802955166
2019-02-08 04:30:00,0.265,0.34,0.44,3.905,82.65,7.039990955
2019-02-08 05:00:00,0.27,0.34,0.45,3.74,88.89,7.317934112
2019-02-08 05:30:00,0.29,0.37,0.485,3.73,86.31,7.993522414
2019-02-08 06:00:00,0.31,0.4,0.52,3.72,83.73,8.49212358
2019-02-08 06:30:00,0.295,0.38,0.49,3.805,120.575,7.907945388
2019-02-08 07:00:00,0.28,0.36,0.46,3.89,157.42,7.352028049
2019-02-08 07:30:00,0.27,0.345,0.44,4.14,133.575,7.151576354
2019-02-08 08:00:00,0.26,0.33,0.42,4.39,109.73,6.86913794
2019-02-08 08:30:00,0.25,0.315,0.405,4.23,104.465,6.634160933
2019-02-08 09:00:00,0.24,0.3,0.39,4.07,99.2,6.469662635
