Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-07-03 03:00:00,0.173887117,0.211410064,0.251816474,6.67,160.75,5.223141694
2019-07-03 03:30:00,0.158659128,0.196065857,0.237088384,7.29,170.98,4.948273008
2019-07-03 04:00:00,0.143431139,0.180721649,0.222360294,7.91,181.21,4.655439652
2019-07-03 04:30:00,0.151388039,0.187179889,0.227529478,7.735,171.065,4.761119429
2019-07-03 05:00:00,0.159344938,0.193638128,0.232698662,7.56,160.92,4.854858583
2019-07-03 05:30:00,0.159344938,0.196698791,0.235180085,7.615,160.8,4.892620886
2019-07-03 06:00:00,0.159344938,0.199759454,0.237661507,7.67,160.68,4.931724021
2019-07-03 06:30:00,0.219672469,0.274879727,0.343830754,5.94,215.88,7.060231438
2019-07-03 07:00:00,0.28,0.35,0.45,4.21,271.08,9.235262272
2019-07-03 07:30:00,0.29,0.365,0.47,4.175,187.255,9.678356404
2019-07-03 08:00:00,0.3,0.38,0.49,4.14,103.43,9.927719612
2019-07-03 08:30:00,0.29,0.365,0.47,4.155,115.405,9.485225067
2019-07-03 09:00:00,0.28,0.35,0.45,4.17,127.38,9.04373592
2019-07-03 09:30:00,0.27,0.34,0.435,4.44,127.46,6.195600194
2019-07-03 10:00:00,0.26,0.33,0.42,4.71,127.54,6.414863958
2019-07-03 10:30:00,0.25,0.315,0.4,5.525,144.005,5.201672744
2019-07-03 11:00:00,0.24,0.3,0.38,6.34,160.47,5.85916948
2019-07-03 11:30:00,0.265,0.335,0.425,5.19,95.165,8.757957183
2019-07-03 12:00:00,0.29,0.37,0.47,4.04,29.86,9.601323169
2019-07-03 12:30:00,0.275,0.35,0.445,4.97,97.5,9.021986206
2019-07-03 13:00:00,0.26,0.33,0.42,5.9,165.14,8.505946356
2019-07-03 13:30:00,0.26,0.33,0.42,6.245,158.105,8.498999177
2019-07-03 14:00:00,0.26,0.33,0.42,6.59,151.07,8.39795947
2019-07-03 14:30:00,0.265,0.34,0.43,6.765,175.24,8.602017361
2019-07-03 15:00:00,0.27,0.35,0.44,6.94,199.41,8.736861605
2019-07-03 15:30:00,0.29,0.37,0.47,6.115,172.64,9.418691918
2019-07-03 16:00:00,0.31,0.39,0.5,5.29,145.87,10.06141016
2019-07-03 16:30:00,0.31,0.395,0.505,6.54,164.08,10.15863513
2019-07-03 17:00:00,0.31,0.4,0.51,7.79,182.29,10.10662209
2019-07-03 17:30:00,0.325,0.415,0.53,6.015,194.66,10.49850792
2019-07-03 18:00:00,0.34,0.43,0.55,4.24,207.03,11.13485216
2019-07-03 18:30:00,0.34,0.435,0.555,5.74,184.715,11.14008627
2019-07-03 19:00:00,0.34,0.44,0.56,7.24,162.4,11.24268858
2019-07-03 19:30:00,0.32,0.41,0.525,7.345,155.39,10.62598784
2019-07-03 20:00:00,0.3,0.38,0.49,7.45,148.38,10.07912673
2019-07-03 20:30:00,0.305,0.39,0.495,7.195,148.73,10.26757004
2019-07-03 21:00:00,0.31,0.4,0.5,6.94,149.08,10.14575308
2019-07-03 21:30:00,0.33,0.42,0.53,7.04,152.24,10.77568781
2019-07-03 22:00:00,0.35,0.44,0.56,7.14,155.4,11.54207463
2019-07-03 22:30:00,0.315,0.4,0.51,7.19,152.845,10.71680831
2019-07-03 23:00:00,0.28,0.36,0.46,7.24,150.29,9.680016739
2019-07-03 23:30:00,0.29,0.37,0.465,7.7,154.6,9.725610053
2019-07-04 00:00:00,0.3,0.38,0.47,8.16,158.91,9.866011695
2019-07-04 00:30:00,0.285,0.36,0.45,8.16,157.885,9.49833057
2019-07-04 01:00:00,0.27,0.34,0.43,8.16,156.86,9.267668735
2019-07-04 01:30:00,0.255,0.325,0.41,7.975,162.795,8.972450307
2019-07-04 02:00:00,0.24,0.31,0.39,7.79,168.73,8.513702909
2019-07-04 02:30:00,0.25,0.32,0.405,7.32,169.675,8.998860017
2019-07-04 03:00:00,0.26,0.33,0.42,6.85,170.62,9.349424102
2019-07-04 03:30:00,0.25,0.315,0.4,7.26,170.83,8.946359483
2019-07-04 04:00:00,0.24,0.3,0.38,7.67,171.04,8.501698151
2019-07-04 04:30:00,0.245,0.305,0.39,7.615,166.555,8.687916662
2019-07-04 05:00:00,0.25,0.31,0.4,7.56,162.07,8.91423666
2019-07-04 05:30:00,0.25,0.31,0.4,7.3,155.37,8.916878962
2019-07-04 06:00:00,0.25,0.31,0.4,7.04,148.67,8.945255958
2019-07-04 06:30:00,0.29,0.365,0.47,7.3,155.39,10.74074827
2019-07-04 07:00:00,0.33,0.42,0.54,7.56,162.11,12.36716579
2019-07-04 07:30:00,0.345,0.44,0.56,6.225,133.39,12.81236287
2019-07-04 08:00:00,0.36,0.46,0.58,4.89,104.67,13.50168121
2019-07-04 08:30:00,0.35,0.445,0.565,6.59,121.79,13.03117154
2019-07-04 09:00:00,0.34,0.43,0.55,8.29,138.91,12.63531592
2019-07-04 09:30:00,0.325,0.415,0.53,8.16,145.805,12.16066971
2019-07-04 10:00:00,0.31,0.4,0.51,8.03,152.7,11.71801552
2019-07-04 10:30:00,0.29,0.375,0.475,8.3,163.955,10.79794509
2019-07-04 11:00:00,0.27,0.35,0.44,8.57,175.21,9.948485918
2019-07-04 11:30:00,0.285,0.37,0.465,7.905,165.185,10.47233863
2019-07-04 12:00:00,0.3,0.39,0.49,7.24,155.16,11.11611243
2019-07-04 12:30:00,0.31,0.395,0.5,6.87,163.18,11.28290663
2019-07-04 13:00:00,0.32,0.4,0.51,6.5,171.2,11.4767114
2019-07-04 13:30:00,0.32,0.405,0.515,7.085,160.815,11.21678658
2019-07-04 14:00:00,0.32,0.41,0.52,7.67,150.43,11.26368302
2019-07-04 14:30:00,0.325,0.42,0.53,7.085,161.94,11.42795494
2019-07-04 15:00:00,0.33,0.43,0.54,6.5,173.45,11.50953554
2019-07-04 15:30:00,0.335,0.43,0.545,7.535,164.175,11.65244148
2019-07-04 16:00:00,0.34,0.43,0.55,8.57,154.9,11.75472501
2019-07-04 16:30:00,0.33,0.42,0.535,8.64,163.24,11.23427343
2019-07-04 17:00:00,0.32,0.41,0.52,8.71,171.58,10.80083955
2019-07-04 17:30:00,0.31,0.395,0.505,6.53,96.135,10.31616723
2019-07-04 18:00:00,0.3,0.38,0.49,4.35,20.69,9.89399537
2019-07-04 18:30:00,0.32,0.405,0.52,5.645,87.51,10.33490272
2019-07-04 19:00:00,0.34,0.43,0.55,6.94,154.33,10.76603297
2019-07-04 19:30:00,0.33,0.415,0.53,5.89,144.61,10.34821362
2019-07-04 20:00:00,0.32,0.4,0.51,4.84,134.89,9.864621765
2019-07-04 20:30:00,0.31,0.39,0.5,4.985,99.14,9.479235923
2019-07-04 21:00:00,0.3,0.38,0.49,5.13,63.39,9.224646369
2019-07-04 21:30:00,0.295,0.375,0.48,4.6,85.7,9.033504465
2019-07-04 22:00:00,0.29,0.37,0.47,4.07,108.01,8.520980587
2019-07-04 22:30:00,0.275,0.35,0.445,5.555,144.02,8.069306274
2019-07-04 23:00:00,0.26,0.33,0.42,7.04,180.03,7.514517789
2019-07-04 23:30:00,0.25,0.32,0.405,7.665,174.32,7.178864628
2019-07-05 00:00:00,0.24,0.31,0.39,8.29,168.61,6.663384104
2019-07-05 00:30:00,0.225,0.29,0.365,6.995,166.275,6.148019074
2019-07-05 01:00:00,0.21,0.27,0.34,5.7,163.94,5.682468669
2019-07-05 01:30:00,0.215,0.275,0.35,6.575,167.815,5.872083855
2019-07-05 02:00:00,0.22,0.28,0.36,7.45,171.69,6.049267368
2019-07-05 02:30:00,0.225,0.285,0.365,7.805,163.895,5.994484482
2019-07-05 03:00:00,0.23,0.29,0.37,8.16,156.1,6.072157028
2019-07-05 03:30:00,0.225,0.285,0.36,6.67,155.27,5.751855662
2019-07-05 04:00:00,0.22,0.28,0.35,5.18,154.44,5.664292605
2019-07-05 04:30:00,0.21,0.27,0.34,6.425,161.135,5.528091317
2019-07-05 05:00:00,0.2,0.26,0.33,7.67,167.83,5.389969399
2019-07-05 05:30:00,0.2,0.26,0.33,5.955,207.915,5.393430359
2019-07-05 06:00:00,0.2,0.26,0.33,4.24,248.0,5.223654085
2019-07-05 06:30:00,0.245,0.315,0.405,4.14,267.935,6.513295647
2019-07-05 07:00:00,0.29,0.37,0.48,4.04,287.87,7.622558467
2019-07-05 07:30:00,0.305,0.39,0.505,4.105,236.995,7.93594631
2019-07-05 08:00:00,0.32,0.41,0.53,4.17,186.12,8.173087933
2019-07-05 08:30:00,0.3,0.38,0.49,4.155,117.465,7.436344284
2019-07-05 09:00:00,0.28,0.35,0.45,4.14,48.81,6.785186674
2019-07-05 09:30:00,0.27,0.34,0.435,4.405,63.655,6.469069268
2019-07-05 10:00:00,0.26,0.33,0.42,4.67,78.5,6.07392923
2019-07-05 10:30:00,0.24,0.305,0.39,5.32,105.34,5.701373097
2019-07-05 11:00:00,0.22,0.28,0.36,5.97,132.18,5.198106685
2019-07-05 11:30:00,0.245,0.315,0.405,5.295,169.295,6.061663334
2019-07-05 12:00:00,0.27,0.35,0.45,4.62,206.41,6.770076286
2019-07-05 12:30:00,0.26,0.335,0.43,4.62,173.215,6.448084601
2019-07-05 13:00:00,0.25,0.32,0.41,4.62,140.02,6.071613524
2019-07-05 13:30:00,0.245,0.31,0.4,4.9,130.99,5.746904417
2019-07-05 14:00:00,0.24,0.3,0.39,5.18,121.96,5.635190772
2019-07-05 14:30:00,0.23,0.29,0.375,4.675,70.445,5.481477013
2019-07-05 15:00:00,0.22,0.28,0.36,4.17,18.93,5.366570952
2019-07-05 15:30:00,0.235,0.295,0.38,4.045,64.875,5.777242817
2019-07-05 16:00:00,0.25,0.31,0.4,3.92,110.82,6.026534545
2019-07-05 16:30:00,0.255,0.32,0.41,4.405,133.07,6.323564936
2019-07-05 17:00:00,0.26,0.33,0.42,4.89,155.32,6.402543593
2019-07-05 17:30:00,0.265,0.34,0.435,5.065,169.945,6.658912866
2019-07-05 18:00:00,0.27,0.35,0.45,5.24,184.57,7.051725761
2019-07-05 18:30:00,0.28,0.36,0.46,4.995,149.135,7.283334559
2019-07-05 19:00:00,0.29,0.37,0.47,4.75,113.7,7.497611957
2019-07-05 19:30:00,0.27,0.345,0.445,4.46,109.16,6.870206442
2019-07-05 20:00:00,0.25,0.32,0.42,4.17,104.62,6.305976592
2019-07-05 20:30:00,0.24,0.305,0.4,5.14,144.12,5.995975218
2019-07-05 21:00:00,0.23,0.29,0.38,6.11,183.62,5.737211319
2019-07-05 21:30:00,0.255,0.325,0.42,5.345,146.97,6.272666294
2019-07-05 22:00:00,0.28,0.36,0.46,4.58,110.32,6.985177128
2019-07-05 22:30:00,0.245,0.315,0.4,5.42,132.155,5.996338033
2019-07-05 23:00:00,0.21,0.27,0.34,6.26,153.99,4.987347427
2019-07-05 23:30:00,0.19,0.245,0.31,6.115,169.36,4.51310148
2019-07-06 00:00:00,0.17,0.22,0.28,5.97,184.73,4.011977856
2019-07-06 00:30:00,0.165,0.21,0.27,5.805,166.155,3.846033277
2019-07-06 01:00:00,0.16,0.2,0.26,5.64,147.58,3.724631872
2019-07-06 01:30:00,0.16,0.205,0.265,4.68,161.395,3.75009444
2019-07-06 02:00:00,0.16,0.21,0.27,3.72,175.21,3.766478151
2019-07-06 02:30:00,0.16,0.205,0.265,3.88,229.5,3.701627431
2019-07-06 03:00:00,0.16,0.2,0.26,4.04,283.79,3.530801495
2019-07-06 03:30:00,0.16,0.2,0.26,5.115,227.225,3.476583535
2019-07-06 04:00:00,0.16,0.2,0.26,6.19,170.66,3.51482692
2019-07-06 04:30:00,0.165,0.21,0.27,5.885,172.575,3.709039492
2019-07-06 05:00:00,0.17,0.22,0.28,5.58,174.49,3.881963625
2019-07-06 05:30:00,0.17,0.215,0.275,5.845,163.835,3.785975996
2019-07-06 06:00:00,0.17,0.21,0.27,6.11,153.18,3.604929837
2019-07-06 06:30:00,0.22,0.275,0.355,5.21,227.615,4.636349212
2019-07-06 07:00:00,0.27,0.34,0.44,4.31,302.05,5.672648225
2019-07-06 07:30:00,0.285,0.36,0.465,4.945,221.915,5.924813547
2019-07-06 08:00:00,0.3,0.38,0.49,5.58,141.78,6.297619344
2019-07-06 08:30:00,0.305,0.39,0.5,4.78,144.075,6.298790947
2019-07-06 09:00:00,0.31,0.4,0.51,3.98,146.37,6.139253617
2019-07-06 09:30:00,0.275,0.355,0.455,4.365,127.26,5.412132037
2019-07-06 10:00:00,0.24,0.31,0.4,4.75,108.15,4.747027529
2019-07-06 10:30:00,0.225,0.29,0.375,4.515,87.37,4.29096892
2019-07-06 11:00:00,0.21,0.27,0.35,4.28,66.59,3.982015063
2019-07-06 11:30:00,0.23,0.295,0.38,5.31,128.85,4.254759303
2019-07-06 12:00:00,0.25,0.32,0.41,6.34,191.11,4.479219511
2019-07-06 12:30:00,0.255,0.33,0.42,5.0,153.695,4.672533196
2019-07-06 13:00:00,0.26,0.34,0.43,3.66,116.28,4.732904545
2019-07-06 13:30:00,0.255,0.33,0.425,4.04,105.92,4.564106404
2019-07-06 14:00:00,0.25,0.32,0.42,4.42,95.56,4.470126573
2019-07-06 14:30:00,0.25,0.32,0.415,4.46,119.25,4.303133505
2019-07-06 15:00:00,0.25,0.32,0.41,4.5,142.94,4.242359342
2019-07-06 15:30:00,0.255,0.33,0.42,4.625,121.0,4.396296119
2019-07-06 16:00:00,0.26,0.34,0.43,4.75,99.06,4.408014784
2019-07-06 16:30:00,0.255,0.325,0.415,4.585,126.04,4.371122178
2019-07-06 17:00:00,0.25,0.31,0.4,4.42,153.02,4.096750277
2019-07-06 17:30:00,0.26,0.325,0.42,4.405,106.22,4.419745097
2019-07-06 18:00:00,0.27,0.34,0.44,4.39,59.42,4.779919298
2019-07-06 18:30:00,0.285,0.36,0.465,4.2,66.465,5.205880651
2019-07-06 19:00:00,0.3,0.38,0.49,4.01,73.51,5.378310884
2019-07-06 19:30:00,0.275,0.35,0.45,3.98,94.03,4.790099699
2019-07-06 20:00:00,0.25,0.32,0.41,3.95,114.55,4.36326817
2019-07-06 20:30:00,0.235,0.3,0.385,3.86,132.98,4.215595095
2019-07-06 21:00:00,0.22,0.28,0.36,3.77,151.41,3.889039267
2019-07-06 21:30:00,0.23,0.295,0.375,4.24,107.895,4.047908394
2019-07-06 22:00:00,0.24,0.31,0.39,4.71,64.38,4.255189401
2019-07-06 22:30:00,0.23,0.295,0.375,4.16,84.435,4.105698271
2019-07-06 23:00:00,0.22,0.28,0.36,3.61,104.49,3.952059072
2019-07-06 23:30:00,0.195,0.25,0.32,3.795,129.26,3.605187399
2019-07-07 00:00:00,0.17,0.22,0.28,3.98,154.03,3.162981234
2019-07-07 00:30:00,0.175,0.225,0.285,4.455,138.32,3.385235277
2019-07-07 01:00:00,0.18,0.23,0.29,4.93,122.61,3.54237925
2019-07-07 01:30:00,0.17,0.22,0.275,6.36,140.025,3.414845044
2019-07-07 02:00:00,0.16,0.21,0.26,7.79,157.44,3.15955733
2019-07-07 02:30:00,0.175,0.225,0.285,8.18,133.49,3.515236161
2019-07-07 03:00:00,0.19,0.24,0.31,8.57,109.54,3.96579877
2019-07-07 03:30:00,0.185,0.235,0.3,8.24,118.88,3.787478205
2019-07-07 04:00:00,0.18,0.23,0.29,7.91,128.22,3.758178227
2019-07-07 04:30:00,0.18,0.235,0.295,7.735,136.045,3.969249117
2019-07-07 05:00:00,0.18,0.24,0.3,7.56,143.87,4.059329989
2019-07-07 05:30:00,0.175,0.225,0.285,7.35,150.395,3.886103154
2019-07-07 06:00:00,0.17,0.21,0.27,7.14,156.92,3.783660105
2019-07-07 06:30:00,0.185,0.23,0.295,7.525,114.885,4.154261617
2019-07-07 07:00:00,0.2,0.25,0.32,7.91,72.85,4.609027146
2019-07-07 07:30:00,0.23,0.29,0.37,5.75,89.04,5.356932172
2019-07-07 08:00:00,0.26,0.33,0.42,3.59,105.23,6.109818051
2019-07-07 08:30:00,0.265,0.335,0.425,4.47,101.475,6.187096604
2019-07-07 09:00:00,0.27,0.34,0.43,5.35,97.72,6.434208753
2019-07-07 09:30:00,0.265,0.335,0.425,4.885,108.74,6.498190087
2019-07-07 10:00:00,0.26,0.33,0.42,4.42,119.76,6.531277382
2019-07-07 10:30:00,0.255,0.325,0.41,5.68,115.905,6.299601744
2019-07-07 11:00:00,0.25,0.32,0.4,6.94,112.05,6.169787174
2019-07-07 11:30:00,0.27,0.345,0.435,7.04,107.745,6.654834383
2019-07-07 12:00:00,0.29,0.37,0.47,7.14,103.44,7.148560526
2019-07-07 12:30:00,0.28,0.355,0.45,6.215,113.98,6.860744001
2019-07-07 13:00:00,0.27,0.34,0.43,5.29,124.52,6.585449315
2019-07-07 13:30:00,0.29,0.37,0.47,5.94,134.805,7.302265722
2019-07-07 14:00:00,0.31,0.4,0.51,6.59,145.09,7.863260869
2019-07-07 14:30:00,0.295,0.375,0.48,5.225,111.055,7.460020771
2019-07-07 15:00:00,0.28,0.35,0.45,3.86,77.02,7.180014684
2019-07-07 15:30:00,0.27,0.34,0.435,4.52,66.9,6.907690538
2019-07-07 16:00:00,0.26,0.33,0.42,5.18,56.78,6.559731905
2019-07-07 16:30:00,0.26,0.33,0.425,4.785,84.16,6.703647447
2019-07-07 17:00:00,0.26,0.33,0.43,4.39,111.54,6.780718062
2019-07-07 17:30:00,0.265,0.335,0.435,4.04,142.84,6.837934742
2019-07-07 18:00:00,0.27,0.34,0.44,3.69,174.14,6.774551648
2019-07-07 18:30:00,0.26,0.325,0.42,3.965,138.07,6.562629309
2019-07-07 19:00:00,0.25,0.31,0.4,4.24,102.0,6.192858605
2019-07-07 19:30:00,0.235,0.295,0.385,4.11,109.885,5.896238638
2019-07-07 20:00:00,0.22,0.28,0.37,3.98,117.77,5.648897268
2019-07-07 20:30:00,0.225,0.285,0.37,4.145,124.965,5.678400585
2019-07-07 21:00:00,0.23,0.29,0.37,4.31,132.16,5.636402245
2019-07-07 21:30:00,0.25,0.32,0.405,4.695,128.74,6.205871668
2019-07-07 22:00:00,0.27,0.35,0.44,5.08,125.32,6.653982221
2019-07-07 22:30:00,0.23,0.295,0.375,4.875,127.35,5.513295247
2019-07-07 23:00:00,0.19,0.24,0.31,4.67,129.38,4.579252158
2019-07-07 23:30:00,0.17,0.22,0.28,4.385,112.705,4.153857813
2019-07-08 00:00:00,0.15,0.2,0.25,4.1,96.03,3.681252765
2019-07-08 00:30:00,0.15,0.195,0.245,4.59,119.535,3.568510987
2019-07-08 01:00:00,0.15,0.19,0.24,5.08,143.04,3.543863134
