Date,Power (MW)
2019-07-01 00:00:00,1.832440749
2019-07-01 00:30:00,1.906777335
2019-07-01 01:00:00,1.971957779
2019-07-01 01:30:00,2.050914645
2019-07-01 02:00:00,2.124661752
2019-07-01 02:30:00,1.941706262
2019-07-01 03:00:00,1.768295885
2019-07-01 03:30:00,1.521369966
2019-07-01 04:00:00,1.299751555
2019-07-01 04:30:00,1.43151388
2019-07-01 05:00:00,1.56183205
2019-07-01 05:30:00,1.650653082
2019-07-01 06:00:00,1.740593706
2019-07-01 06:30:00,1.636526759
2019-07-01 07:00:00,1.531663314
2019-07-01 07:30:00,1.620397789
2019-07-01 08:00:00,1.712242579
2019-07-01 08:30:00,1.76981329
2019-07-01 09:00:00,1.826674862
2019-07-01 09:30:00,1.922240024
2019-07-01 10:00:00,2.020422984
2019-07-01 10:30:00,1.960141568
2019-07-01 11:00:00,1.888400694
2019-07-01 11:30:00,1.833691565
2019-07-01 12:00:00,1.771873585
2019-07-01 12:30:00,1.641714622
2019-07-01 13:00:00,1.513441994
2019-07-01 13:30:00,1.573389011
2019-07-01 14:00:00,1.632996916
2019-07-01 14:30:00,1.52199063
2019-07-01 15:00:00,1.415912418
2019-07-01 15:30:00,1.375134306
2019-07-01 16:00:00,1.332188323
2019-07-01 16:30:00,1.46411333
2019-07-01 17:00:00,1.600418708
2019-07-01 17:30:00,1.510568868
2019-07-01 18:00:00,1.41795722
2019-07-01 18:30:00,1.152588053
2019-07-01 19:00:00,0.920660437
2019-07-01 19:30:00,1.084232577
2019-07-01 20:00:00,1.260366327
2019-07-01 20:30:00,1.363770647
2019-07-01 21:00:00,1.470144658
2019-07-01 21:30:00,1.31528897
2019-07-01 22:00:00,1.171813814
2019-07-01 22:30:00,1.137327339
2019-07-01 23:00:00,1.103098223
2019-07-01 23:30:00,0.836465198
2019-07-02 00:00:00,0.61390104
2019-07-02 00:30:00,0.748867192
2019-07-02 01:00:00,0.897460535
2019-07-02 01:30:00,0.748165698
2019-07-02 02:00:00,0.616236453
2019-07-02 02:30:00,0.720771028
2019-07-02 03:00:00,0.83725884
2019-07-02 03:30:00,0.765350396
2019-07-02 04:00:00,0.695915139
2019-07-02 04:30:00,0.731251172
2019-07-02 05:00:00,0.767892867
2019-07-02 05:30:00,0.735268605
2019-07-02 06:00:00,0.703435517
2019-07-02 06:30:00,0.849416744
2019-07-02 07:00:00,0.997310034
2019-07-02 07:30:00,0.979541937
2019-07-02 08:00:00,0.956972799
2019-07-02 08:30:00,0.833409935
2019-07-02 09:00:00,0.702158222
2019-07-02 09:30:00,0.844628939
2019-07-02 10:00:00,0.951848604
2019-07-02 10:30:00,0.978256994
2019-07-02 11:00:00,1.005033861
2019-07-02 11:30:00,1.082253606
2019-07-02 12:00:00,1.153958135
2019-07-02 12:30:00,1.010118953
2019-07-02 13:00:00,0.87831328
2019-07-02 13:30:00,0.90658954
2019-07-02 14:00:00,0.935276773
2019-07-02 14:30:00,0.968636255
2019-07-02 15:00:00,1.003559501
2019-07-02 15:30:00,0.857015664
2019-07-02 16:00:00,0.722806461
2019-07-02 16:30:00,0.72495952
2019-07-02 17:00:00,0.720502112
2019-07-02 17:30:00,0.956744467
2019-07-02 18:00:00,1.225720207
2019-07-02 18:30:00,1.130521634
2019-07-02 19:00:00,1.038236996
2019-07-02 19:30:00,1.057440511
2019-07-02 20:00:00,1.07078871
2019-07-02 20:30:00,0.919186929
2019-07-02 21:00:00,0.782053004
2019-07-02 21:30:00,0.722685734
2019-07-02 22:00:00,0.636197396
2019-07-02 22:30:00,0.722028624
2019-07-02 23:00:00,0.758139026
2019-07-02 23:30:00,0.734733022
2019-07-03 00:00:00,0.711172299
2019-07-03 00:30:00,0.766042957
2019-07-03 01:00:00,0.823333637
2019-07-03 01:30:00,0.685206948
2019-07-03 02:00:00,0.560886648
2019-07-03 02:30:00,0.604741468
2019-07-03 03:00:00,0.648567216
2019-07-03 03:30:00,0.598456257
2019-07-03 04:00:00,0.539820397
2019-07-03 04:30:00,0.578471061
2019-07-03 05:00:00,0.617083045
2019-07-03 05:30:00,0.627903017
2019-07-03 06:00:00,0.638853767
2019-07-03 06:30:00,0.965204546
2019-07-03 07:00:00,1.134803144
2019-07-03 07:30:00,1.21726061
2019-07-03 08:00:00,1.300434059
2019-07-03 08:30:00,1.209967127
2019-07-03 09:00:00,1.122671919
2019-07-03 09:30:00,1.096064438
2019-07-03 10:00:00,1.084398846
2019-07-03 10:30:00,1.159896744
2019-07-03 11:00:00,1.223720328
2019-07-03 11:30:00,1.254954328
2019-07-03 12:00:00,1.184634246
2019-07-03 12:30:00,1.303676662
2019-07-03 13:00:00,1.376499271
2019-07-03 13:30:00,1.456925752
2019-07-03 14:00:00,1.536434351
2019-07-03 14:30:00,1.650850676
2019-07-03 15:00:00,1.770123885
2019-07-03 15:30:00,1.791031109
2019-07-03 16:00:00,1.763820605
2019-07-03 16:30:00,2.200938817
2019-07-03 17:00:00,2.643497515
2019-07-03 17:30:00,2.232477092
2019-07-03 18:00:00,1.71752037
2019-07-03 18:30:00,2.343650857
2019-07-03 19:00:00,2.981349441
2019-07-03 19:30:00,2.653730373
2019-07-03 20:00:00,2.342364126
2019-07-03 20:30:00,2.346702328
2019-07-03 21:00:00,2.342110064
2019-07-03 21:30:00,2.682617367
2019-07-03 22:00:00,3.054562633
2019-07-03 22:30:00,2.498683354
2019-07-03 23:00:00,1.994915081
2019-07-03 23:30:00,2.252628551
2019-07-04 00:00:00,2.531685398
2019-07-04 00:30:00,2.281763879
2019-07-04 01:00:00,2.047097477
2019-07-04 01:30:00,1.795961205
2019-07-04 02:00:00,1.563835994
2019-07-04 02:30:00,1.591286655
2019-07-04 03:00:00,1.606626219
2019-07-04 03:30:00,1.560834266
2019-07-04 04:00:00,1.50548003
2019-07-04 04:30:00,1.558959557
2019-07-04 05:00:00,1.613334085
2019-07-04 05:30:00,1.5578749
2019-07-04 06:00:00,1.50265668
2019-07-04 06:30:00,2.142516312
2019-07-04 07:00:00,2.92505702
2019-07-04 07:30:00,2.635935392
2019-07-04 08:00:00,2.261199371
2019-07-04 08:30:00,2.867188579
2019-07-04 09:00:00,3.389284283
2019-07-04 09:30:00,3.059899802
2019-07-04 10:00:00,2.752310748
2019-07-04 10:30:00,2.474745323
2019-07-04 11:00:00,2.202524435
2019-07-04 11:30:00,2.273388734
2019-07-04 12:00:00,2.318491871
2019-07-04 12:30:00,2.32147826
2019-07-04 13:00:00,2.314974816
2019-07-04 13:30:00,2.540603434
2019-07-04 14:00:00,2.774376765
2019-07-04 14:30:00,2.659379008
2019-07-04 15:00:00,2.528864043
2019-07-04 15:30:00,2.997736377
2019-07-04 16:00:00,3.484825631
2019-07-04 16:30:00,3.310653248
2019-07-04 17:00:00,3.141538918
2019-07-04 17:30:00,2.199730688
2019-07-04 18:00:00,1.366110547
2019-07-04 18:30:00,2.018835268
2019-07-04 19:00:00,2.80480257
2019-07-04 19:30:00,2.226301144
2019-07-04 20:00:00,1.70659084
2019-07-04 20:30:00,1.656092441
2019-07-04 21:00:00,1.604337516
2019-07-04 21:30:00,1.390070456
2019-07-04 22:00:00,1.185368864
2019-07-04 22:30:00,1.448415616
2019-07-04 23:00:00,1.632214276
2019-07-04 23:30:00,1.647250854
2019-07-05 00:00:00,1.644823527
2019-07-05 00:30:00,1.214006237
2019-07-05 01:00:00,0.857726022
2019-07-05 01:30:00,1.037508043
2019-07-05 02:00:00,1.231358243
2019-07-05 02:30:00,1.342536516
2019-07-05 03:00:00,1.4608028
2019-07-05 03:30:00,1.140965265
2019-07-05 04:00:00,0.847128574
2019-07-05 04:30:00,0.965866003
2019-07-05 05:00:00,1.056047263
2019-07-05 05:30:00,0.819934971
2019-07-05 06:00:00,0.583162684
2019-07-05 06:30:00,0.857650865
