Date,Power (MW)
2019-06-01 00:00:00,1.272291349
2019-06-01 00:30:00,1.087883641
2019-06-01 01:00:00,0.921718757
2019-06-01 01:30:00,0.870738415
2019-06-01 02:00:00,0.821002596
2019-06-01 02:30:00,0.840595134
2019-06-01 03:00:00,0.850546143
2019-06-01 03:30:00,0.900363022
2019-06-01 04:00:00,0.951892309
2019-06-01 04:30:00,0.756330065
2019-06-01 05:00:00,0.585142382
2019-06-01 05:30:00,0.694324431
2019-06-01 06:00:00,0.812483423
2019-06-01 06:30:00,0.84728409
2019-06-01 07:00:00,0.881457795
2019-06-01 07:30:00,0.865973627
2019-06-01 08:00:00,0.845375462
2019-06-01 08:30:00,0.973832783
2019-06-01 09:00:00,1.114286726
2019-06-01 09:30:00,1.053084258
2019-06-01 10:00:00,0.977694742
2019-06-01 10:30:00,0.899103357
2019-06-01 11:00:00,0.778069598
2019-06-01 11:30:00,0.706526779
2019-06-01 12:00:00,0.63980047
2019-06-01 12:30:00,0.896942294
2019-06-01 13:00:00,1.12223346
2019-06-01 13:30:00,0.813995673
2019-06-01 14:00:00,0.530993199
2019-06-01 14:30:00,0.478146434
2019-06-01 15:00:00,0.428299548
2019-06-01 15:30:00,0.688264307
2019-06-01 16:00:00,0.946939955
2019-06-01 16:30:00,1.104784729
2019-06-01 17:00:00,1.233551038
2019-06-01 17:30:00,0.927928015
2019-06-01 18:00:00,0.505160042
2019-06-01 18:30:00,0.688443985
2019-06-01 19:00:00,0.817753595
2019-06-01 19:30:00,0.900124935
2019-06-01 20:00:00,0.988897423
2019-06-01 20:30:00,0.84041051
2019-06-01 21:00:00,0.636299888
2019-06-01 21:30:00,0.585875371
2019-06-01 22:00:00,0.536934182
2019-06-01 22:30:00,0.538352998
2019-06-01 23:00:00,0.539200955
2019-06-01 23:30:00,0.934120363
2019-06-02 00:00:00,1.329244396
2019-06-02 00:30:00,0.992092498
2019-06-02 01:00:00,0.670425555
2019-06-02 01:30:00,0.855879932
2019-06-02 02:00:00,1.030881764
2019-06-02 02:30:00,1.022103293
2019-06-02 03:00:00,1.0121735
2019-06-02 03:30:00,0.800003944
2019-06-02 04:00:00,0.51597225
2019-06-02 04:30:00,0.57127381
2019-06-02 05:00:00,0.619678826
2019-06-02 05:30:00,0.893205972
2019-06-02 06:00:00,1.170226334
2019-06-02 06:30:00,0.899976318
2019-06-02 07:00:00,0.614573502
2019-06-02 07:30:00,0.714624256
2019-06-02 08:00:00,0.825308855
2019-06-02 08:30:00,0.839165787
2019-06-02 09:00:00,0.852621259
2019-06-02 09:30:00,0.686275689
2019-06-02 10:00:00,0.532349397
2019-06-02 10:30:00,0.847896822
2019-06-02 11:00:00,1.204805519
2019-06-02 11:30:00,1.278758032
2019-06-02 12:00:00,1.354083329
2019-06-02 12:30:00,1.304535019
2019-06-02 13:00:00,1.25430976
2019-06-02 13:30:00,1.614186944
2019-06-02 14:00:00,2.005795824
2019-06-02 14:30:00,1.701666952
2019-06-02 15:00:00,1.422542084
2019-06-02 15:30:00,1.613189555
2019-06-02 16:00:00,1.818643042
2019-06-02 16:30:00,1.636437373
2019-06-02 17:00:00,1.466692284
2019-06-02 17:30:00,1.161993713
2019-06-02 18:00:00,0.780865736
2019-06-02 18:30:00,0.800656756
2019-06-02 19:00:00,0.819429902
2019-06-02 19:30:00,0.936970277
2019-06-02 20:00:00,1.064453903
2019-06-02 20:30:00,1.294005426
2019-06-02 21:00:00,1.455372443
2019-06-02 21:30:00,1.395117411
2019-06-02 22:00:00,1.336838034
2019-06-02 22:30:00,1.406312362
2019-06-02 23:00:00,1.470352165
2019-06-02 23:30:00,1.431359607
2019-06-03 00:00:00,1.386476774
2019-06-03 00:30:00,1.273218117
2019-06-03 01:00:00,1.166685554
2019-06-03 01:30:00,1.180130714
2019-06-03 02:00:00,1.194035868
2019-06-03 02:30:00,1.143945002
2019-06-03 03:00:00,1.0920301
2019-06-03 03:30:00,1.154827133
2019-06-03 04:00:00,1.219779474
2019-06-03 04:30:00,1.277832489
2019-06-03 05:00:00,1.32681095
2019-06-03 05:30:00,1.539522012
2019-06-03 06:00:00,1.775014407
2019-06-03 06:30:00,1.870428604
2019-06-03 07:00:00,1.965943689
2019-06-03 07:30:00,1.933498149
2019-06-03 08:00:00,1.898970497
2019-06-03 08:30:00,1.811107622
2019-06-03 09:00:00,1.724007442
2019-06-03 09:30:00,1.519145822
2019-06-03 10:00:00,1.324824067
2019-06-03 10:30:00,1.489876258
2019-06-03 11:00:00,1.649346868
2019-06-03 11:30:00,1.781483794
2019-06-03 12:00:00,1.920606784
2019-06-03 12:30:00,2.022429174
2019-06-03 13:00:00,2.123021194
2019-06-03 13:30:00,2.540556273
2019-06-03 14:00:00,2.991870999
2019-06-03 14:30:00,3.266554965
2019-06-03 15:00:00,3.557271678
2019-06-03 15:30:00,2.914488477
2019-06-03 16:00:00,2.343500447
2019-06-03 16:30:00,2.172026865
2019-06-03 17:00:00,2.006038188
2019-06-03 17:30:00,2.316904527
2019-06-03 18:00:00,2.648441747
2019-06-03 18:30:00,2.422646359
2019-06-03 19:00:00,2.206144839
2019-06-03 19:30:00,2.430975905
2019-06-03 20:00:00,2.672884794
2019-06-03 20:30:00,2.525916734
2019-06-03 21:00:00,2.380537073
2019-06-03 21:30:00,2.478239895
2019-06-03 22:00:00,2.579814178
2019-06-03 22:30:00,2.645896462
2019-06-03 23:00:00,2.713544477
2019-06-03 23:30:00,2.389509084
2019-06-04 00:00:00,2.092041329
2019-06-04 00:30:00,2.185838191
2019-06-04 01:00:00,2.282384641
2019-06-04 01:30:00,2.321030813
2019-06-04 02:00:00,2.358766324
2019-06-04 02:30:00,2.243184633
2019-06-04 03:00:00,2.130820459
2019-06-04 03:30:00,2.413680717
2019-06-04 04:00:00,2.70672657
2019-06-04 04:30:00,2.300463814
2019-06-04 05:00:00,1.903884419
2019-06-04 05:30:00,1.764497464
2019-06-04 06:00:00,1.629152517
2019-06-04 06:30:00,2.183585359
2019-06-04 07:00:00,2.808518549
2019-06-04 07:30:00,2.608022809
2019-06-04 08:00:00,2.415779198
2019-06-04 08:30:00,2.53484483
2019-06-04 09:00:00,2.655564609
2019-06-04 09:30:00,2.196145248
2019-06-04 10:00:00,1.759225905
2019-06-04 10:30:00,2.022330994
2019-06-04 11:00:00,2.291508267
2019-06-04 11:30:00,2.080484019
2019-06-04 12:00:00,1.884769322
2019-06-04 12:30:00,2.148883938
2019-06-04 13:00:00,2.432345748
2019-06-04 13:30:00,2.271369135
2019-06-04 14:00:00,2.107258147
2019-06-04 14:30:00,2.148571357
2019-06-04 15:00:00,2.169967738
2019-06-04 15:30:00,2.218285803
2019-06-04 16:00:00,2.263629202
2019-06-04 16:30:00,1.873979221
2019-06-04 17:00:00,1.529029737
2019-06-04 17:30:00,1.889400769
2019-06-04 18:00:00,2.304569907
2019-06-04 18:30:00,1.994374159
2019-06-04 19:00:00,1.715093028
2019-06-04 19:30:00,1.848129617
2019-06-04 20:00:00,1.987261801
2019-06-04 20:30:00,1.900718787
2019-06-04 21:00:00,1.799765765
2019-06-04 21:30:00,1.900362113
2019-06-04 22:00:00,1.987862942
2019-06-04 22:30:00,2.146910887
2019-06-04 23:00:00,2.309919083
2019-06-04 23:30:00,1.933515077
2019-06-05 00:00:00,1.596285495
2019-06-05 00:30:00,1.652552953
2019-06-05 01:00:00,1.705361889
2019-06-05 01:30:00,1.632279038
2019-06-05 02:00:00,1.56173344
2019-06-05 02:30:00,1.820815643
2019-06-05 03:00:00,2.088636538
2019-06-05 03:30:00,1.630475155
2019-06-05 04:00:00,1.22668375
2019-06-05 04:30:00,1.356862359
2019-06-05 05:00:00,1.49407372
2019-06-05 05:30:00,1.566067903
2019-06-05 06:00:00,1.636858411
2019-06-05 06:30:00,1.713327701
2019-06-05 07:00:00,1.788207099
2019-06-05 07:30:00,1.981934788
2019-06-05 08:00:00,2.171515852
2019-06-05 08:30:00,1.887803001
2019-06-05 09:00:00,1.603323652
2019-06-05 09:30:00,1.453909086
2019-06-05 10:00:00,1.305493163
2019-06-05 10:30:00,1.319419042
2019-06-05 11:00:00,1.325088234
2019-06-05 11:30:00,1.386765448
2019-06-05 12:00:00,1.441294329
2019-06-05 12:30:00,1.608725336
2019-06-05 13:00:00,1.781221606
2019-06-05 13:30:00,1.717745207
2019-06-05 14:00:00,1.657109288
2019-06-05 14:30:00,1.45354801
2019-06-05 15:00:00,1.257600266
2019-06-05 15:30:00,1.404099486
2019-06-05 16:00:00,1.549851171
2019-06-05 16:30:00,1.595963874
2019-06-05 17:00:00,1.640589229
2019-06-05 17:30:00,1.517920233
2019-06-05 18:00:00,1.393078156
2019-06-05 18:30:00,1.069387748
2019-06-05 19:00:00,0.745807462
2019-06-05 19:30:00,0.708490203
2019-06-05 20:00:00,0.671021041
2019-06-05 20:30:00,0.715891833
2019-06-05 21:00:00,0.762534081
2019-06-05 21:30:00,1.37381778
2019-06-05 22:00:00,2.118614891
2019-06-05 22:30:00,1.946026511
2019-06-05 23:00:00,1.781266614
2019-06-05 23:30:00,1.668737202
2019-06-06 00:00:00,1.553349045
2019-06-06 00:30:00,1.485082343
2019-06-06 01:00:00,1.41740478
2019-06-06 01:30:00,1.39731477
2019-06-06 02:00:00,1.376538303
2019-06-06 02:30:00,1.474508835
2019-06-06 03:00:00,1.557077906
2019-06-06 03:30:00,1.312165169
2019-06-06 04:00:00,1.083565867
2019-06-06 04:30:00,1.03711279
2019-06-06 05:00:00,0.99102971
2019-06-06 05:30:00,0.973659909
2019-06-06 06:00:00,0.953933263
2019-06-06 06:30:00,1.04412293
2019-06-06 07:00:00,1.139806795
2019-06-06 07:30:00,1.114297882
2019-06-06 08:00:00,1.088666664
2019-06-06 08:30:00,1.186439534
2019-06-06 09:00:00,1.289551426
2019-06-06 09:30:00,1.397170346
2019-06-06 10:00:00,1.509033738
2019-06-06 10:30:00,1.384154285
2019-06-06 11:00:00,1.25937317
2019-06-06 11:30:00,1.35524289
2019-06-06 12:00:00,1.452119591
2019-06-06 12:30:00,1.50412013
2019-06-06 13:00:00,1.556208151
2019-06-06 13:30:00,1.467848601
2019-06-06 14:00:00,1.381804859
2019-06-06 14:30:00,1.422195577
2019-06-06 15:00:00,1.46046886
2019-06-06 15:30:00,1.399318696
2019-06-06 16:00:00,1.338869081
2019-06-06 16:30:00,1.346706123
2019-06-06 17:00:00,1.352986171
2019-06-06 17:30:00,1.56881622
2019-06-06 18:00:00,1.805031449
2019-06-06 18:30:00,1.643483104
2019-06-06 19:00:00,1.492610361
2019-06-06 19:30:00,1.680040402
2019-06-06 20:00:00,1.864959335
2019-06-06 20:30:00,2.013763838
2019-06-06 21:00:00,2.170491536
2019-06-06 21:30:00,1.945578594
2019-06-06 22:00:00,1.731615196
2019-06-06 22:30:00,1.613119801
2019-06-06 23:00:00,1.466873014
2019-06-06 23:30:00,1.558825719
2019-06-07 00:00:00,1.654738795
2019-06-07 00:30:00,1.555586088
2019-06-07 01:00:00,1.460225289
2019-06-07 01:30:00,1.351760943
2019-06-07 02:00:00,1.247015068
2019-06-07 02:30:00,1.398137625
2019-06-07 03:00:00,1.56083149
2019-06-07 03:30:00,1.629447951
2019-06-07 04:00:00,1.700756581
2019-06-07 04:30:00,1.745134425
2019-06-07 05:00:00,1.785834223
2019-06-07 05:30:00,1.62523482
2019-06-07 06:00:00,1.473076228
2019-06-07 06:30:00,1.346392422
2019-06-07 07:00:00,1.227085624
2019-06-07 07:30:00,1.389192704
2019-06-07 08:00:00,1.565376611
2019-06-07 08:30:00,1.498250525
2019-06-07 09:00:00,1.430786947
2019-06-07 09:30:00,1.522526082
2019-06-07 10:00:00,1.618327133
2019-06-07 10:30:00,1.670585929
2019-06-07 11:00:00,1.722842129
2019-06-07 11:30:00,1.721403593
2019-06-07 12:00:00,1.713257034
2019-06-07 12:30:00,1.490876641
2019-06-07 13:00:00,1.287329271
2019-06-07 13:30:00,1.421428451
2019-06-07 14:00:00,1.560710873
2019-06-07 14:30:00,1.485804854
2019-06-07 15:00:00,1.413836783
2019-06-07 15:30:00,1.337891172
2019-06-07 16:00:00,1.258305966
2019-06-07 16:30:00,1.657896797
2019-06-07 17:00:00,2.10882635
2019-06-07 17:30:00,1.890820503
2019-06-07 18:00:00,1.68796362
2019-06-07 18:30:00,1.248684382
2019-06-07 19:00:00,0.83228844
2019-06-07 19:30:00,1.102086682
2019-06-07 20:00:00,1.331937019
2019-06-07 20:30:00,1.184812307
2019-06-07 21:00:00,1.018524047
2019-06-07 21:30:00,1.166778713
2019-06-07 22:00:00,1.320986271
2019-06-07 22:30:00,1.450411299
2019-06-07 23:00:00,1.566089215
2019-06-07 23:30:00,1.493756752
2019-06-08 00:00:00,1.405896467
2019-06-08 00:30:00,1.524705465
2019-06-08 01:00:00,1.643972485
2019-06-08 01:30:00,1.731390117
2019-06-08 02:00:00,1.821047959
2019-06-08 02:30:00,1.634366169
2019-06-08 03:00:00,1.459875896
2019-06-08 03:30:00,1.60823015
2019-06-08 04:00:00,1.76478641
2019-06-08 04:30:00,1.752599038
2019-06-08 05:00:00,1.740169936
2019-06-08 05:30:00,1.706930343
2019-06-08 06:00:00,1.666280135
2019-06-08 06:30:00,1.860812772
2019-06-08 07:00:00,2.050803444
2019-06-08 07:30:00,2.002287117
2019-06-08 08:00:00,1.949226488
2019-06-08 08:30:00,1.870638236
2019-06-08 09:00:00,1.781557691
2019-06-08 09:30:00,1.99487801
2019-06-08 10:00:00,2.213634338
2019-06-08 10:30:00,2.072096679
2019-06-08 11:00:00,1.930178688
2019-06-08 11:30:00,2.001582032
2019-06-08 12:00:00,2.051890257
2019-06-08 12:30:00,1.869997922
2019-06-08 13:00:00,1.698147956
2019-06-08 13:30:00,1.865455409
2019-06-08 14:00:00,2.038236181
2019-06-08 14:30:00,1.732792158
2019-06-08 15:00:00,1.451119252
2019-06-08 15:30:00,1.874775407
2019-06-08 16:00:00,2.374204905
2019-06-08 16:30:00,2.639174928
2019-06-08 17:00:00,2.915621528
2019-06-08 17:30:00,2.532228718
2019-06-08 18:00:00,2.183872708
2019-06-08 18:30:00,2.166779297
2019-06-08 19:00:00,2.145259606
2019-06-08 19:30:00,2.116705764
2019-06-08 20:00:00,2.082714915
2019-06-08 20:30:00,1.862194471
2019-06-08 21:00:00,1.634992318
2019-06-08 21:30:00,1.861268078
2019-06-08 22:00:00,2.082614469
2019-06-08 22:30:00,1.992025625
2019-06-08 23:00:00,1.901939788
2019-06-08 23:30:00,1.910640822
2019-06-09 00:00:00,1.909146709
2019-06-09 00:30:00,1.830210898
2019-06-09 01:00:00,1.740470054
2019-06-09 01:30:00,1.686176797
2019-06-09 02:00:00,1.62969989
2019-06-09 02:30:00,1.47187644
2019-06-09 03:00:00,1.325670544
2019-06-09 03:30:00,1.498080041
2019-06-09 04:00:00,1.684591222
2019-06-09 04:30:00,1.798411074
2019-06-09 05:00:00,1.916118248
2019-06-09 05:30:00,1.920967304
2019-06-09 06:00:00,1.922526777
2019-06-09 06:30:00,2.002189645
2019-06-09 07:00:00,2.078898917
2019-06-09 07:30:00,1.952587375
2019-06-09 08:00:00,1.82746925
2019-06-09 08:30:00,1.925670252
2019-06-09 09:00:00,2.026846524
2019-06-09 09:30:00,2.26372753
2019-06-09 10:00:00,2.515215153
2019-06-09 10:30:00,2.489866345
2019-06-09 11:00:00,2.465871289
2019-06-09 11:30:00,2.591999671
2019-06-09 12:00:00,2.717655293
2019-06-09 12:30:00,2.651404106
2019-06-09 13:00:00,2.584953002
2019-06-09 13:30:00,2.439335063
2019-06-09 14:00:00,2.29779784
2019-06-09 14:30:00,2.421140356
2019-06-09 15:00:00,2.549701955
2019-06-09 15:30:00,2.471256649
2019-06-09 16:00:00,2.382867174
2019-06-09 16:30:00,2.113516466
2019-06-09 17:00:00,1.862903231
2019-06-09 17:30:00,2.098053265
2019-06-09 18:00:00,2.336037666
2019-06-09 18:30:00,2.384650224
2019-06-09 19:00:00,2.431787216
2019-06-09 19:30:00,2.318528796
2019-06-09 20:00:00,2.208420799
2019-06-09 20:30:00,2.043591468
2019-06-09 21:00:00,1.881717362
2019-06-09 21:30:00,2.046137157
2019-06-09 22:00:00,2.209986334
2019-06-09 22:30:00,2.132142613
2019-06-09 23:00:00,2.057814386
2019-06-09 23:30:00,2.051131715
2019-06-10 00:00:00,2.029081593
2019-06-10 00:30:00,1.961832724
2019-06-10 01:00:00,1.891400463
2019-06-10 01:30:00,1.764238655
2019-06-10 02:00:00,1.642738457
2019-06-10 02:30:00,1.518498118
2019-06-10 03:00:00,1.398804735
2019-06-10 03:30:00,1.501710512
2019-06-10 04:00:00,1.607377283
2019-06-10 04:30:00,1.681887179
2019-06-10 05:00:00,1.760057182
2019-06-10 05:30:00,1.684883631
2019-06-10 06:00:00,1.608361679
2019-06-10 06:30:00,1.825182784
2019-06-10 07:00:00,2.0592385
2019-06-10 07:30:00,1.853007742
2019-06-10 08:00:00,1.658646264
2019-06-10 08:30:00,1.503273495
2019-06-10 09:00:00,1.350056461
2019-06-10 09:30:00,1.696876346
2019-06-10 10:00:00,2.089110186
2019-06-10 10:30:00,2.045396277
2019-06-10 11:00:00,2.002091727
2019-06-10 11:30:00,1.858103754
2019-06-10 12:00:00,1.721770727
2019-06-10 12:30:00,1.903863295
2019-06-10 13:00:00,2.085245331
2019-06-10 13:30:00,1.880096439
2019-06-10 14:00:00,1.687096554
2019-06-10 14:30:00,1.720766314
2019-06-10 15:00:00,1.731725281
2019-06-10 15:30:00,1.71701629
2019-06-10 16:00:00,1.667512798
