Date,Power (MW)
2019-12-01 00:00:00,0.173602632
2019-12-01 00:30:00,0.19515478
2019-12-01 01:00:00,0.214651844
2019-12-01 01:30:00,0.236434226
2019-12-01 02:00:00,0.259678797
2019-12-01 02:30:00,0.387425453
2019-12-01 03:00:00,0.542257067
2019-12-01 03:30:00,0.741605306
2019-12-01 04:00:00,0.97217736
2019-12-01 04:30:00,0.958225645
2019-12-01 05:00:00,0.940347798
2019-12-01 05:30:00,0.899653709
2019-12-01 06:00:00,0.859686963
2019-12-01 06:30:00,0.780268337
2019-12-01 07:00:00,0.705342343
2019-12-01 07:30:00,0.620598348
2019-12-01 08:00:00,0.543025263
2019-12-01 08:30:00,0.701249313
2019-12-01 09:00:00,0.888799104
2019-12-01 09:30:00,0.782675408
2019-12-01 10:00:00,0.683338674
2019-12-01 10:30:00,0.66215432
2019-12-01 11:00:00,0.638269504
2019-12-01 11:30:00,0.70387139
2019-12-01 12:00:00,0.760602248
2019-12-01 12:30:00,0.672013305
2019-12-01 13:00:00,0.583015928
2019-12-01 13:30:00,0.776040752
2019-12-01 14:00:00,0.997271218
2019-12-01 14:30:00,0.915084756
2019-12-01 15:00:00,0.837100486
2019-12-01 15:30:00,0.664424255
2019-12-01 16:00:00,0.515979548
2019-12-01 16:30:00,0.515757293
2019-12-01 17:00:00,0.513204762
2019-12-01 17:30:00,0.463630832
2019-12-01 18:00:00,0.417481805
2019-12-01 18:30:00,0.446912009
2019-12-01 19:00:00,0.462686147
2019-12-01 19:30:00,0.352226887
2019-12-01 20:00:00,0.260707424
2019-12-01 20:30:00,0.251868309
2019-12-01 21:00:00,0.24290592
2019-12-01 21:30:00,0.201053086
2019-12-01 22:00:00,0.164070072
2019-12-01 22:30:00,0.139273756
2019-12-01 23:00:00,0.110988095
2019-12-01 23:30:00,0.176612799
2019-12-02 00:00:00,0.247217043
2019-12-02 00:30:00,0.236267905
2019-12-02 01:00:00,0.225225611
2019-12-02 01:30:00,0.262387134
2019-12-02 02:00:00,0.302798212
2019-12-02 02:30:00,0.484663849
2019-12-02 03:00:00,0.700820638
2019-12-02 03:30:00,0.972289589
2019-12-02 04:00:00,1.296712995
2019-12-02 04:30:00,1.214571257
2019-12-02 05:00:00,1.13481566
2019-12-02 05:30:00,0.935881569
2019-12-02 06:00:00,0.760144131
2019-12-02 06:30:00,0.775085634
2019-12-02 07:00:00,0.789967313
2019-12-02 07:30:00,0.818893056
2019-12-02 08:00:00,0.843597132
2019-12-02 08:30:00,0.786950765
2019-12-02 09:00:00,0.730372713
2019-12-02 09:30:00,0.755465699
2019-12-02 10:00:00,0.780022183
2019-12-02 10:30:00,0.804111371
2019-12-02 11:00:00,0.828852845
2019-12-02 11:30:00,0.751243455
