Date,Power (MW)
2019-10-01 00:00:00,1.458492481
2019-10-01 00:30:00,1.431711868
2019-10-01 01:00:00,1.399986367
2019-10-01 01:30:00,1.293675586
2019-10-01 02:00:00,1.187208764
2019-10-01 02:30:00,2.137917191
2019-10-01 03:00:00,3.089977399
2019-10-01 03:30:00,3.047391586
2019-10-01 04:00:00,3.002659805
2019-10-01 04:30:00,3.019192203
2019-10-01 05:00:00,3.037106812
2019-10-01 05:30:00,2.470691659
2019-10-01 06:00:00,1.809503275
2019-10-01 06:30:00,1.463564899
2019-10-01 07:00:00,1.163962805
2019-10-01 07:30:00,1.211185067
2019-10-01 08:00:00,1.250318798
2019-10-01 08:30:00,1.355273331
2019-10-01 09:00:00,1.448390581
2019-10-01 09:30:00,2.324143671
2019-10-01 10:00:00,3.148333854
2019-10-01 10:30:00,3.007687481
2019-10-01 11:00:00,2.865074048
2019-10-01 11:30:00,2.652588205
2019-10-01 12:00:00,2.451775161
2019-10-01 12:30:00,2.382427066
2019-10-01 13:00:00,2.313898066
2019-10-01 13:30:00,2.0004459
2019-10-01 14:00:00,1.536888125
2019-10-01 14:30:00,2.188086307
2019-10-01 15:00:00,2.735641771
2019-10-01 15:30:00,2.215586668
2019-10-01 16:00:00,1.747529066
2019-10-01 16:30:00,1.86849586
2019-10-01 17:00:00,1.966010378
2019-10-01 17:30:00,2.248169187
2019-10-01 18:00:00,2.491617042
2019-10-01 18:30:00,2.10426923
2019-10-01 19:00:00,1.740343814
2019-10-01 19:30:00,1.204383679
2019-10-01 20:00:00,0.735498835
2019-10-01 20:30:00,1.225539943
2019-10-01 21:00:00,1.604622357
2019-10-01 21:30:00,1.511112607
2019-10-01 22:00:00,1.131915122
2019-10-01 22:30:00,1.249176198
2019-10-01 23:00:00,1.346595563
2019-10-01 23:30:00,1.420543742
2019-10-02 00:00:00,1.478654132
2019-10-02 00:30:00,1.44659795
2019-10-02 01:00:00,1.387721291
2019-10-02 01:30:00,1.36180165
2019-10-02 02:00:00,1.311620431
2019-10-02 02:30:00,1.267259499
2019-10-02 03:00:00,1.205952342
2019-10-02 03:30:00,1.281033263
2019-10-02 04:00:00,1.33665291
2019-10-02 04:30:00,2.078081859
2019-10-02 05:00:00,2.906780647
2019-10-02 05:30:00,2.846187918
2019-10-02 06:00:00,2.723525407
2019-10-02 06:30:00,1.992195708
2019-10-02 07:00:00,1.108788888
2019-10-02 07:30:00,2.060312848
2019-10-02 08:00:00,3.146144086
2019-10-02 08:30:00,2.215463324
2019-10-02 09:00:00,1.302734821
2019-10-02 09:30:00,1.630084646
2019-10-02 10:00:00,1.833408938
2019-10-02 10:30:00,1.477074019
2019-10-02 11:00:00,1.05668222
2019-10-02 11:30:00,0.991553135
2019-10-02 12:00:00,0.929901922
2019-10-02 12:30:00,1.762816292
2019-10-02 13:00:00,2.454948577
2019-10-02 13:30:00,2.713202977
2019-10-02 14:00:00,2.949486042
2019-10-02 14:30:00,1.834136654
2019-10-02 15:00:00,0.921749174
2019-10-02 15:30:00,1.26175595
2019-10-02 16:00:00,1.488084666
2019-10-02 16:30:00,1.211312604
2019-10-02 17:00:00,0.97109754
2019-10-02 17:30:00,0.988760446
2019-10-02 18:00:00,1.006575938
2019-10-02 18:30:00,0.837595321
2019-10-02 19:00:00,0.680260915
2019-10-02 19:30:00,0.671427232
2019-10-02 20:00:00,0.650588203
2019-10-02 20:30:00,0.829144503
2019-10-02 21:00:00,1.006860277
2019-10-02 21:30:00,0.915128702
2019-10-02 22:00:00,0.621296763
2019-10-02 22:30:00,0.79401883
